sku_id,date,demand_tons,demand_units,confidence_pct,seasonality_index,scenario_id,forecast_lower,forecast_upper
SKU001,2020-02-02,305.15,6781,1.0,1.04,base,,
SKU002,2020-02-02,121.55,12155,1.0,1.04,base,,
SKU003,2020-02-02,30.21,30210,1.0,1.04,base,,
SKU004,2020-02-02,225.88,5020,1.0,1.04,base,,
SKU005,2020-02-02,91.51,9151,1.0,1.04,base,,
SKU006,2020-02-02,117.74,2616,1.0,1.04,base,,
SKU007,2020-02-02,93.55,9355,1.0,1.04,base,,
SKU008,2020-02-02,154.36,3430,1.0,1.04,base,,
SKU009,2020-02-02,81.01,8101,1.0,1.04,base,,
SKU010,2020-02-02,130.31,2896,1.0,1.04,base,,
SKU011,2020-02-02,261.56,5812,1.0,1.04,base,,
SKU012,2020-02-02,119.24,11924,1.0,1.04,base,,
SKU013,2020-02-02,209.36,4652,1.0,1.04,base,,
SKU014,2020-02-02,98.64,9864,1.0,1.04,base,,
SKU001,2020-02-03,278.79,6195,1.0,1.04,base,,
SKU002,2020-02-03,126.09,12609,1.0,1.04,base,,
SKU003,2020-02-03,33.79,33790,1.0,1.04,base,,
SKU004,2020-02-03,192.78,4284,1.0,1.04,base,,
SKU005,2020-02-03,90.37,9037,1.0,1.04,base,,
SKU006,2020-02-03,119.91,2665,1.0,1.04,base,,
SKU007,2020-02-03,82.94,8294,1.0,1.04,base,,
SKU008,2020-02-03,156.61,3480,1.0,1.04,base,,
SKU009,2020-02-03,79.28,7928,1.0,1.04,base,,
SKU010,2020-02-03,141.72,3149,1.0,1.04,base,,
SKU011,2020-02-03,241.46,5366,1.0,1.04,base,,
SKU012,2020-02-03,123.38,12338,1.0,1.04,base,,
SKU013,2020-02-03,211.59,4702,1.0,1.04,base,,
SKU014,2020-02-03,98.48,9848,1.0,1.04,base,,
SKU001,2020-02-04,308.86,6864,1.0,1.05,base,,
SKU002,2020-02-04,129.84,12984,1.0,1.05,base,,
SKU003,2020-02-04,30.06,30060,1.0,1.05,base,,
SKU004,2020-02-04,220.0,4889,1.0,1.05,base,,
SKU005,2020-02-04,105.49,10549,1.0,1.05,base,,
SKU006,2020-02-04,132.11,2936,1.0,1.05,base,,
SKU007,2020-02-04,81.98,8198,1.0,1.05,base,,
SKU008,2020-02-04,169.6,3769,1.0,1.05,base,,
SKU009,2020-02-04,82.2,8220,1.0,1.05,base,,
SKU010,2020-02-04,141.79,3151,1.0,1.05,base,,
SKU011,2020-02-04,269.01,5978,1.0,1.05,base,,
SKU012,2020-02-04,117.5,11750,1.0,1.05,base,,
SKU013,2020-02-04,189.5,4211,1.0,1.05,base,,
SKU014,2020-02-04,98.74,9874,1.0,1.05,base,,
SKU001,2020-02-05,294.12,6536,1.0,1.05,base,,
SKU002,2020-02-05,126.68,12668,1.0,1.05,base,,
SKU003,2020-02-05,30.9,30900,1.0,1.05,base,,
SKU004,2020-02-05,217.66,4837,1.0,1.05,base,,
SKU005,2020-02-05,92.25,9225,1.0,1.05,base,,
SKU006,2020-02-05,121.94,2710,1.0,1.05,base,,
SKU007,2020-02-05,82.32,8232,1.0,1.05,base,,
SKU008,2020-02-05,154.09,3424,1.0,1.05,base,,
SKU009,2020-02-05,80.44,8044,1.0,1.05,base,,
SKU010,2020-02-05,142.85,3174,1.0,1.05,base,,
SKU011,2020-02-05,220.25,4894,1.0,1.05,base,,
SKU012,2020-02-05,130.19,13019,1.0,1.05,base,,
SKU013,2020-02-05,213.89,4753,1.0,1.05,base,,
SKU014,2020-02-05,94.01,9401,1.0,1.05,base,,
SKU001,2020-02-06,297.53,6612,1.0,1.05,base,,
SKU002,2020-02-06,127.74,12774,1.0,1.05,base,,
SKU003,2020-02-06,30.36,30360,1.0,1.05,base,,
SKU004,2020-02-06,214.66,4770,1.0,1.05,base,,
SKU005,2020-02-06,97.01,9701,1.0,1.05,base,,
SKU006,2020-02-06,127.33,2830,1.0,1.05,base,,
SKU007,2020-02-06,92.6,9260,1.0,1.05,base,,
SKU008,2020-02-06,170.28,3784,1.0,1.05,base,,
SKU009,2020-02-06,87.93,8793,1.0,1.05,base,,
SKU010,2020-02-06,141.42,3143,1.0,1.05,base,,
SKU011,2020-02-06,244.92,5443,1.0,1.05,base,,
SKU012,2020-02-06,119.71,11971,1.0,1.05,base,,
SKU013,2020-02-06,212.97,4733,1.0,1.05,base,,
SKU014,2020-02-06,81.56,8156,1.0,1.05,base,,
SKU001,2020-02-07,264.61,5880,1.0,1.05,base,,
SKU002,2020-02-07,114.29,11429,1.0,1.05,base,,
SKU003,2020-02-07,26.81,26810,1.0,1.05,base,,
SKU004,2020-02-07,211.22,4694,1.0,1.05,base,,
SKU005,2020-02-07,82.09,8209,1.0,1.05,base,,
SKU006,2020-02-07,117.62,2614,1.0,1.05,base,,
SKU007,2020-02-07,88.15,8815,1.0,1.05,base,,
SKU008,2020-02-07,133.4,2964,1.0,1.05,base,,
SKU009,2020-02-07,76.8,7680,1.0,1.05,base,,
SKU010,2020-02-07,132.65,2948,1.0,1.05,base,,
SKU011,2020-02-07,225.15,5003,1.0,1.05,base,,
SKU012,2020-02-07,120.48,12048,1.0,1.05,base,,
SKU013,2020-02-07,204.15,4537,1.0,1.05,base,,
SKU014,2020-02-07,90.41,9041,1.0,1.05,base,,
SKU001,2020-02-08,261.32,5807,1.0,1.05,base,,
SKU002,2020-02-08,130.34,13034,1.0,1.05,base,,
SKU003,2020-02-08,26.48,26480,1.0,1.05,base,,
SKU004,2020-02-08,192.84,4285,1.0,1.05,base,,
SKU005,2020-02-08,87.89,8789,1.0,1.05,base,,
SKU006,2020-02-08,116.71,2594,1.0,1.05,base,,
SKU007,2020-02-08,79.35,7935,1.0,1.05,base,,
SKU008,2020-02-08,156.72,3483,1.0,1.05,base,,
SKU009,2020-02-08,77.0,7700,1.0,1.05,base,,
SKU010,2020-02-08,136.33,3030,1.0,1.05,base,,
SKU011,2020-02-08,225.48,5011,1.0,1.05,base,,
SKU012,2020-02-08,119.61,11961,1.0,1.05,base,,
SKU013,2020-02-08,190.58,4235,1.0,1.05,base,,
SKU014,2020-02-08,85.76,8576,1.0,1.05,base,,
SKU001,2020-02-09,303.04,6734,1.0,1.05,base,,
SKU002,2020-02-09,132.98,13298,1.0,1.05,base,,
SKU003,2020-02-09,28.12,28120,1.0,1.05,base,,
SKU004,2020-02-09,225.26,5006,1.0,1.05,base,,
SKU005,2020-02-09,93.55,9355,1.0,1.05,base,,
SKU006,2020-02-09,132.43,2943,1.0,1.05,base,,
SKU007,2020-02-09,83.24,8324,1.0,1.05,base,,
SKU008,2020-02-09,168.33,3741,1.0,1.05,base,,
SKU009,2020-02-09,81.44,8144,1.0,1.05,base,,
SKU010,2020-02-09,131.06,2912,1.0,1.05,base,,
SKU011,2020-02-09,266.17,5915,1.0,1.05,base,,
SKU012,2020-02-09,121.1,12110,1.0,1.05,base,,
SKU013,2020-02-09,194.08,4313,1.0,1.05,base,,
SKU014,2020-02-09,94.9,9490,1.0,1.05,base,,
SKU001,2020-02-10,291.8,6484,1.0,1.05,base,,
SKU002,2020-02-10,131.78,13178,1.0,1.05,base,,
SKU003,2020-02-10,33.06,33060,1.0,1.05,base,,
SKU004,2020-02-10,222.56,4946,1.0,1.05,base,,
SKU005,2020-02-10,90.73,9073,1.0,1.05,base,,
SKU006,2020-02-10,128.39,2853,1.0,1.05,base,,
SKU007,2020-02-10,85.08,8508,1.0,1.05,base,,
SKU008,2020-02-10,162.72,3616,1.0,1.05,base,,
SKU009,2020-02-10,80.69,8069,1.0,1.05,base,,
SKU010,2020-02-10,144.71,3216,1.0,1.05,base,,
SKU011,2020-02-10,259.59,5769,1.0,1.05,base,,
SKU012,2020-02-10,134.47,13447,1.0,1.05,base,,
SKU013,2020-02-10,221.14,4914,1.0,1.05,base,,
SKU014,2020-02-10,95.32,9532,1.0,1.05,base,,
SKU001,2020-02-11,288.44,6410,1.0,1.05,base,,
SKU002,2020-02-11,129.26,12926,1.0,1.05,base,,
SKU003,2020-02-11,29.95,29950,1.0,1.05,base,,
SKU004,2020-02-11,212.68,4726,1.0,1.05,base,,
SKU005,2020-02-11,102.2,10220,1.0,1.05,base,,
SKU006,2020-02-11,129.25,2872,1.0,1.05,base,,
SKU007,2020-02-11,83.0,8300,1.0,1.05,base,,
SKU008,2020-02-11,164.95,3666,1.0,1.05,base,,
SKU009,2020-02-11,89.91,8991,1.0,1.05,base,,
SKU010,2020-02-11,144.54,3212,1.0,1.05,base,,
SKU011,2020-02-11,248.0,5511,1.0,1.05,base,,
SKU012,2020-02-11,123.21,12321,1.0,1.05,base,,
SKU013,2020-02-11,221.35,4919,1.0,1.05,base,,
SKU014,2020-02-11,99.66,9966,1.0,1.05,base,,
SKU001,2020-02-12,316.46,7032,1.0,1.05,base,,
SKU002,2020-02-12,133.23,13323,1.0,1.05,base,,
SKU003,2020-02-12,29.12,29120,1.0,1.05,base,,
SKU004,2020-02-12,225.09,5002,1.0,1.05,base,,
SKU005,2020-02-12,90.09,9009,1.0,1.05,base,,
SKU006,2020-02-12,123.59,2746,1.0,1.05,base,,
SKU007,2020-02-12,85.28,8528,1.0,1.05,base,,
SKU008,2020-02-12,165.17,3670,1.0,1.05,base,,
SKU009,2020-02-12,80.79,8079,1.0,1.05,base,,
SKU010,2020-02-12,130.78,2906,1.0,1.05,base,,
SKU011,2020-02-12,255.97,5688,1.0,1.05,base,,
SKU012,2020-02-12,143.6,14360,1.0,1.05,base,,
SKU013,2020-02-12,209.25,4650,1.0,1.05,base,,
SKU014,2020-02-12,95.35,9535,1.0,1.05,base,,
SKU001,2020-02-13,322.66,7170,1.0,1.05,base,,
SKU002,2020-02-13,130.72,13072,1.0,1.05,base,,
SKU003,2020-02-13,32.09,32090,1.0,1.05,base,,
SKU004,2020-02-13,227.11,5047,1.0,1.05,base,,
SKU005,2020-02-13,96.42,9642,1.0,1.05,base,,
SKU006,2020-02-13,119.73,2661,1.0,1.05,base,,
SKU007,2020-02-13,78.97,7897,1.0,1.05,base,,
SKU008,2020-02-13,173.68,3860,1.0,1.05,base,,
SKU009,2020-02-13,85.42,8542,1.0,1.05,base,,
SKU010,2020-02-13,148.87,3308,1.0,1.05,base,,
SKU011,2020-02-13,252.79,5618,1.0,1.05,base,,
SKU012,2020-02-13,131.93,13193,1.0,1.05,base,,
SKU013,2020-02-13,238.48,5300,1.0,1.05,base,,
SKU014,2020-02-13,97.72,9772,1.0,1.05,base,,
SKU001,2020-02-14,264.81,5885,1.0,1.06,base,,
SKU002,2020-02-14,116.15,11615,1.0,1.06,base,,
SKU003,2020-02-14,30.8,30800,1.0,1.06,base,,
SKU004,2020-02-14,198.66,4415,1.0,1.06,base,,
SKU005,2020-02-14,91.43,9143,1.0,1.06,base,,
SKU006,2020-02-14,103.36,2297,1.0,1.06,base,,
SKU007,2020-02-14,77.06,7706,1.0,1.06,base,,
SKU008,2020-02-14,150.75,3350,1.0,1.06,base,,
SKU009,2020-02-14,82.9,8290,1.0,1.06,base,,
SKU010,2020-02-14,130.83,2907,1.0,1.06,base,,
SKU011,2020-02-14,216.29,4806,1.0,1.06,base,,
SKU012,2020-02-14,115.4,11540,1.0,1.06,base,,
SKU013,2020-02-14,183.92,4087,1.0,1.06,base,,
SKU014,2020-02-14,87.04,8704,1.0,1.06,base,,
SKU001,2020-02-15,273.01,6067,1.0,1.06,base,,
SKU002,2020-02-15,109.33,10933,1.0,1.06,base,,
SKU003,2020-02-15,30.44,30440,1.0,1.06,base,,
SKU004,2020-02-15,203.22,4516,1.0,1.06,base,,
SKU005,2020-02-15,92.53,9253,1.0,1.06,base,,
SKU006,2020-02-15,106.25,2361,1.0,1.06,base,,
SKU007,2020-02-15,74.06,7406,1.0,1.06,base,,
SKU008,2020-02-15,150.09,3335,1.0,1.06,base,,
SKU009,2020-02-15,74.91,7491,1.0,1.06,base,,
SKU010,2020-02-15,135.43,3010,1.0,1.06,base,,
SKU011,2020-02-15,234.1,5202,1.0,1.06,base,,
SKU012,2020-02-15,117.97,11797,1.0,1.06,base,,
SKU013,2020-02-15,188.47,4188,1.0,1.06,base,,
SKU014,2020-02-15,88.44,8844,1.0,1.06,base,,
SKU001,2020-02-16,285.52,6345,1.0,1.06,base,,
SKU002,2020-02-16,131.64,13164,1.0,1.06,base,,
SKU003,2020-02-16,31.65,31650,1.0,1.06,base,,
SKU004,2020-02-16,224.58,4991,1.0,1.06,base,,
SKU005,2020-02-16,107.78,10778,1.0,1.06,base,,
SKU006,2020-02-16,120.3,2673,1.0,1.06,base,,
SKU007,2020-02-16,90.79,9079,1.0,1.06,base,,
SKU008,2020-02-16,138.02,3067,1.0,1.06,base,,
SKU009,2020-02-16,76.08,7608,1.0,1.06,base,,
SKU010,2020-02-16,139.36,3097,1.0,1.06,base,,
SKU011,2020-02-16,239.7,5327,1.0,1.06,base,,
SKU012,2020-02-16,128.64,12864,1.0,1.06,base,,
SKU013,2020-02-16,215.32,4785,1.0,1.06,base,,
SKU014,2020-02-16,94.29,9429,1.0,1.06,base,,
SKU001,2020-02-17,295.2,6560,1.0,1.06,base,,
SKU002,2020-02-17,130.83,13083,1.0,1.06,base,,
SKU003,2020-02-17,33.19,33190,1.0,1.06,base,,
SKU004,2020-02-17,208.28,4628,1.0,1.06,base,,
SKU005,2020-02-17,93.87,9387,1.0,1.06,base,,
SKU006,2020-02-17,127.03,2823,1.0,1.06,base,,
SKU007,2020-02-17,87.04,8704,1.0,1.06,base,,
SKU008,2020-02-17,153.18,3404,1.0,1.06,base,,
SKU009,2020-02-17,84.6,8460,1.0,1.06,base,,
SKU010,2020-02-17,148.94,3310,1.0,1.06,base,,
SKU011,2020-02-17,245.96,5466,1.0,1.06,base,,
SKU012,2020-02-17,122.83,12283,1.0,1.06,base,,
SKU013,2020-02-17,213.5,4744,1.0,1.06,base,,
SKU014,2020-02-17,94.98,9498,1.0,1.06,base,,
SKU001,2020-02-18,305.16,6781,1.0,1.06,base,,
SKU002,2020-02-18,120.87,12087,1.0,1.06,base,,
SKU003,2020-02-18,31.34,31340,1.0,1.06,base,,
SKU004,2020-02-18,220.72,4905,1.0,1.06,base,,
SKU005,2020-02-18,99.59,9959,1.0,1.06,base,,
SKU006,2020-02-18,121.59,2702,1.0,1.06,base,,
SKU007,2020-02-18,86.06,8606,1.0,1.06,base,,
SKU008,2020-02-18,161.5,3589,1.0,1.06,base,,
SKU009,2020-02-18,92.06,9206,1.0,1.06,base,,
SKU010,2020-02-18,141.36,3141,1.0,1.06,base,,
SKU011,2020-02-18,246.79,5484,1.0,1.06,base,,
SKU012,2020-02-18,121.61,12161,1.0,1.06,base,,
SKU013,2020-02-18,194.89,4331,1.0,1.06,base,,
SKU014,2020-02-18,104.14,10414,1.0,1.06,base,,
SKU001,2020-02-19,279.49,6211,1.0,1.06,base,,
SKU002,2020-02-19,122.49,12249,1.0,1.06,base,,
SKU003,2020-02-19,34.03,34030,1.0,1.06,base,,
SKU004,2020-02-19,203.9,4531,1.0,1.06,base,,
SKU005,2020-02-19,99.4,9940,1.0,1.06,base,,
SKU006,2020-02-19,118.68,2637,1.0,1.06,base,,
SKU007,2020-02-19,90.44,9044,1.0,1.06,base,,
SKU008,2020-02-19,142.31,3162,1.0,1.06,base,,
SKU009,2020-02-19,77.67,7767,1.0,1.06,base,,
SKU010,2020-02-19,144.93,3221,1.0,1.06,base,,
SKU011,2020-02-19,267.82,5952,1.0,1.06,base,,
SKU012,2020-02-19,127.51,12751,1.0,1.06,base,,
SKU013,2020-02-19,209.27,4650,1.0,1.06,base,,
SKU014,2020-02-19,102.23,10223,1.0,1.06,base,,
SKU001,2020-02-20,330.39,7342,1.0,1.06,base,,
SKU002,2020-02-20,132.12,13212,1.0,1.06,base,,
SKU003,2020-02-20,30.96,30960,1.0,1.06,base,,
SKU004,2020-02-20,219.01,4867,1.0,1.06,base,,
SKU005,2020-02-20,89.69,8969,1.0,1.06,base,,
SKU006,2020-02-20,128.47,2855,1.0,1.06,base,,
SKU007,2020-02-20,78.27,7827,1.0,1.06,base,,
SKU008,2020-02-20,164.19,3649,1.0,1.06,base,,
SKU009,2020-02-20,93.76,9376,1.0,1.06,base,,
SKU010,2020-02-20,154.48,3433,1.0,1.06,base,,
SKU011,2020-02-20,249.65,5548,1.0,1.06,base,,
SKU012,2020-02-20,131.19,13119,1.0,1.06,base,,
SKU013,2020-02-20,230.3,5118,1.0,1.06,base,,
SKU014,2020-02-20,103.39,10339,1.0,1.06,base,,
SKU001,2020-02-21,260.85,5797,1.0,1.06,base,,
SKU002,2020-02-21,120.7,12070,1.0,1.06,base,,
SKU003,2020-02-21,29.19,29190,1.0,1.06,base,,
SKU004,2020-02-21,214.28,4762,1.0,1.06,base,,
SKU005,2020-02-21,89.97,8997,1.0,1.06,base,,
SKU006,2020-02-21,103.76,2306,1.0,1.06,base,,
SKU007,2020-02-21,77.1,7710,1.0,1.06,base,,
SKU008,2020-02-21,148.59,3302,1.0,1.06,base,,
SKU009,2020-02-21,72.84,7284,1.0,1.06,base,,
SKU010,2020-02-21,141.31,3140,1.0,1.06,base,,
SKU011,2020-02-21,217.46,4832,1.0,1.06,base,,
SKU012,2020-02-21,113.0,11300,1.0,1.06,base,,
SKU013,2020-02-21,209.32,4652,1.0,1.06,base,,
SKU014,2020-02-21,84.38,8438,1.0,1.06,base,,
SKU001,2020-02-22,282.76,6284,1.0,1.06,base,,
SKU002,2020-02-22,107.47,10747,1.0,1.06,base,,
SKU003,2020-02-22,32.52,32520,1.0,1.06,base,,
SKU004,2020-02-22,203.02,4512,1.0,1.06,base,,
SKU005,2020-02-22,88.77,8877,1.0,1.06,base,,
SKU006,2020-02-22,118.86,2641,1.0,1.06,base,,
SKU007,2020-02-22,80.92,8092,1.0,1.06,base,,
SKU008,2020-02-22,136.07,3024,1.0,1.06,base,,
SKU009,2020-02-22,78.51,7851,1.0,1.06,base,,
SKU010,2020-02-22,132.91,2954,1.0,1.06,base,,
SKU011,2020-02-22,215.7,4793,1.0,1.06,base,,
SKU012,2020-02-22,123.62,12362,1.0,1.06,base,,
SKU013,2020-02-22,192.88,4286,1.0,1.06,base,,
SKU014,2020-02-22,89.42,8942,1.0,1.06,base,,
SKU001,2020-02-23,301.72,6705,1.0,1.06,base,,
SKU002,2020-02-23,126.01,12601,1.0,1.06,base,,
SKU003,2020-02-23,35.2,35200,1.0,1.06,base,,
SKU004,2020-02-23,223.74,4972,1.0,1.06,base,,
SKU005,2020-02-23,88.63,8863,1.0,1.06,base,,
SKU006,2020-02-23,125.59,2791,1.0,1.06,base,,
SKU007,2020-02-23,87.57,8757,1.0,1.06,base,,
SKU008,2020-02-23,164.46,3655,1.0,1.06,base,,
SKU009,2020-02-23,80.79,8079,1.0,1.06,base,,
SKU010,2020-02-23,156.46,3477,1.0,1.06,base,,
SKU011,2020-02-23,233.72,5194,1.0,1.06,base,,
SKU012,2020-02-23,135.49,13549,1.0,1.06,base,,
SKU013,2020-02-23,199.5,4433,1.0,1.06,base,,
SKU014,2020-02-23,95.03,9503,1.0,1.06,base,,
SKU001,2020-02-24,315.21,7005,1.0,1.06,base,,
SKU002,2020-02-24,129.03,12903,1.0,1.06,base,,
SKU003,2020-02-24,33.38,33380,1.0,1.06,base,,
SKU004,2020-02-24,231.4,5142,1.0,1.06,base,,
SKU005,2020-02-24,102.38,10238,1.0,1.06,base,,
SKU006,2020-02-24,135.08,3002,1.0,1.06,base,,
SKU007,2020-02-24,83.57,8357,1.0,1.06,base,,
SKU008,2020-02-24,165.4,3676,1.0,1.06,base,,
SKU009,2020-02-24,78.98,7898,1.0,1.06,base,,
SKU010,2020-02-24,149.21,3316,1.0,1.06,base,,
SKU011,2020-02-24,267.03,5934,1.0,1.06,base,,
SKU012,2020-02-24,129.12,12912,1.0,1.06,base,,
SKU013,2020-02-24,218.55,4857,1.0,1.06,base,,
SKU014,2020-02-24,95.17,9517,1.0,1.06,base,,
SKU001,2020-02-25,316.43,7032,1.0,1.07,base,,
SKU002,2020-02-25,127.85,12785,1.0,1.07,base,,
SKU003,2020-02-25,31.35,31350,1.0,1.07,base,,
SKU004,2020-02-25,234.6,5213,1.0,1.07,base,,
SKU005,2020-02-25,89.51,8951,1.0,1.07,base,,
SKU006,2020-02-25,131.58,2924,1.0,1.07,base,,
SKU007,2020-02-25,81.12,8112,1.0,1.07,base,,
SKU008,2020-02-25,170.71,3794,1.0,1.07,base,,
SKU009,2020-02-25,84.46,8446,1.0,1.07,base,,
SKU010,2020-02-25,150.77,3350,1.0,1.07,base,,
SKU011,2020-02-25,262.03,5823,1.0,1.07,base,,
SKU012,2020-02-25,115.98,11598,1.0,1.07,base,,
SKU013,2020-02-25,206.99,4600,1.0,1.07,base,,
SKU014,2020-02-25,101.3,10130,1.0,1.07,base,,
SKU001,2020-02-26,312.77,6950,1.0,1.07,base,,
SKU002,2020-02-26,130.29,13029,1.0,1.07,base,,
SKU003,2020-02-26,29.95,29950,1.0,1.07,base,,
SKU004,2020-02-26,231.4,5142,1.0,1.07,base,,
SKU005,2020-02-26,99.79,9979,1.0,1.07,base,,
SKU006,2020-02-26,128.77,2862,1.0,1.07,base,,
SKU007,2020-02-26,90.88,9088,1.0,1.07,base,,
SKU008,2020-02-26,155.1,3447,1.0,1.07,base,,
SKU009,2020-02-26,83.46,8346,1.0,1.07,base,,
SKU010,2020-02-26,131.26,2917,1.0,1.07,base,,
SKU011,2020-02-26,268.76,5972,1.0,1.07,base,,
SKU012,2020-02-26,130.49,13049,1.0,1.07,base,,
SKU013,2020-02-26,196.11,4358,1.0,1.07,base,,
SKU014,2020-02-26,87.88,8788,1.0,1.07,base,,
SKU001,2020-02-27,286.91,6376,1.0,1.07,base,,
SKU002,2020-02-27,133.67,13367,1.0,1.07,base,,
SKU003,2020-02-27,31.66,31660,1.0,1.07,base,,
SKU004,2020-02-27,215.94,4799,1.0,1.07,base,,
SKU005,2020-02-27,91.58,9158,1.0,1.07,base,,
SKU006,2020-02-27,121.81,2707,1.0,1.07,base,,
SKU007,2020-02-27,77.43,7743,1.0,1.07,base,,
SKU008,2020-02-27,151.01,3356,1.0,1.07,base,,
SKU009,2020-02-27,81.13,8113,1.0,1.07,base,,
SKU010,2020-02-27,155.12,3447,1.0,1.07,base,,
SKU011,2020-02-27,255.01,5667,1.0,1.07,base,,
SKU012,2020-02-27,123.26,12326,1.0,1.07,base,,
SKU013,2020-02-27,239.03,5312,1.0,1.07,base,,
SKU014,2020-02-27,93.23,9323,1.0,1.07,base,,
SKU001,2020-02-28,292.32,6496,1.0,1.07,base,,
SKU002,2020-02-28,127.97,12797,1.0,1.07,base,,
SKU003,2020-02-28,27.27,27270,1.0,1.07,base,,
SKU004,2020-02-28,207.92,4620,1.0,1.07,base,,
SKU005,2020-02-28,86.48,8648,1.0,1.07,base,,
SKU006,2020-02-28,114.83,2552,1.0,1.07,base,,
SKU007,2020-02-28,81.11,8111,1.0,1.07,base,,
SKU008,2020-02-28,143.36,3186,1.0,1.07,base,,
SKU009,2020-02-28,76.96,7696,1.0,1.07,base,,
SKU010,2020-02-28,136.94,3043,1.0,1.07,base,,
SKU011,2020-02-28,232.33,5163,1.0,1.07,base,,
SKU012,2020-02-28,111.43,11143,1.0,1.07,base,,
SKU013,2020-02-28,205.14,4559,1.0,1.07,base,,
SKU014,2020-02-28,93.43,9343,1.0,1.07,base,,
SKU001,2020-02-29,281.16,6248,1.0,1.07,base,,
SKU002,2020-02-29,116.23,11623,1.0,1.07,base,,
SKU003,2020-02-29,28.57,28570,1.0,1.07,base,,
SKU004,2020-02-29,200.01,4445,1.0,1.07,base,,
SKU005,2020-02-29,99.32,9932,1.0,1.07,base,,
SKU006,2020-02-29,124.02,2756,1.0,1.07,base,,
SKU007,2020-02-29,75.66,7566,1.0,1.07,base,,
SKU008,2020-02-29,149.3,3318,1.0,1.07,base,,
SKU009,2020-02-29,77.54,7754,1.0,1.07,base,,
SKU010,2020-02-29,142.24,3161,1.0,1.07,base,,
SKU011,2020-02-29,243.36,5408,1.0,1.07,base,,
SKU012,2020-02-29,124.88,12488,1.0,1.07,base,,
SKU013,2020-02-29,189.04,4201,1.0,1.07,base,,
SKU014,2020-02-29,89.31,8931,1.0,1.07,base,,
SKU001,2020-03-01,274.38,6097,1.0,1.07,base,,
SKU002,2020-03-01,120.75,12075,1.0,1.07,base,,
SKU003,2020-03-01,33.64,33640,1.0,1.07,base,,
SKU004,2020-03-01,214.78,4773,1.0,1.07,base,,
SKU005,2020-03-01,92.58,9258,1.0,1.07,base,,
SKU006,2020-03-01,128.8,2862,1.0,1.07,base,,
SKU007,2020-03-01,88.89,8889,1.0,1.07,base,,
SKU008,2020-03-01,152.53,3390,1.0,1.07,base,,
SKU009,2020-03-01,70.95,7095,1.0,1.07,base,,
SKU010,2020-03-01,143.79,3195,1.0,1.07,base,,
SKU011,2020-03-01,273.25,6072,1.0,1.07,base,,
SKU012,2020-03-01,131.07,13107,1.0,1.07,base,,
SKU013,2020-03-01,228.97,5088,1.0,1.07,base,,
SKU014,2020-03-01,91.17,9117,1.0,1.07,base,,
SKU001,2020-03-02,276.21,6138,1.0,1.07,base,,
SKU002,2020-03-02,131.93,13193,1.0,1.07,base,,
SKU003,2020-03-02,32.62,32620,1.0,1.07,base,,
SKU004,2020-03-02,229.1,5091,1.0,1.07,base,,
SKU005,2020-03-02,101.22,10122,1.0,1.07,base,,
SKU006,2020-03-02,131.66,2926,1.0,1.07,base,,
SKU007,2020-03-02,87.71,8771,1.0,1.07,base,,
SKU008,2020-03-02,166.94,3710,1.0,1.07,base,,
SKU009,2020-03-02,88.12,8812,1.0,1.07,base,,
SKU010,2020-03-02,156.89,3486,1.0,1.07,base,,
SKU011,2020-03-02,270.89,6020,1.0,1.07,base,,
SKU012,2020-03-02,138.82,13882,1.0,1.07,base,,
SKU013,2020-03-02,207.93,4621,1.0,1.07,base,,
SKU014,2020-03-02,99.03,9903,1.0,1.07,base,,
SKU001,2020-03-03,295.5,6567,1.0,1.07,base,,
SKU002,2020-03-03,123.65,12365,1.0,1.07,base,,
SKU003,2020-03-03,31.15,31150,1.0,1.07,base,,
SKU004,2020-03-03,231.4,5142,1.0,1.07,base,,
SKU005,2020-03-03,98.8,9880,1.0,1.07,base,,
SKU006,2020-03-03,131.62,2925,1.0,1.07,base,,
SKU007,2020-03-03,85.05,8505,1.0,1.07,base,,
SKU008,2020-03-03,161.32,3585,1.0,1.07,base,,
SKU009,2020-03-03,89.54,8954,1.0,1.07,base,,
SKU010,2020-03-03,139.33,3096,1.0,1.07,base,,
SKU011,2020-03-03,258.38,5742,1.0,1.07,base,,
SKU012,2020-03-03,129.61,12961,1.0,1.07,base,,
SKU013,2020-03-03,223.15,4959,1.0,1.07,base,,
SKU014,2020-03-03,90.24,9024,1.0,1.07,base,,
SKU001,2020-03-04,323.8,7196,1.0,1.07,base,,
SKU002,2020-03-04,130.5,13050,1.0,1.07,base,,
SKU003,2020-03-04,32.71,32710,1.0,1.07,base,,
SKU004,2020-03-04,221.42,4920,1.0,1.07,base,,
SKU005,2020-03-04,99.44,9944,1.0,1.07,base,,
SKU006,2020-03-04,129.43,2876,1.0,1.07,base,,
SKU007,2020-03-04,91.28,9128,1.0,1.07,base,,
SKU008,2020-03-04,149.76,3328,1.0,1.07,base,,
SKU009,2020-03-04,86.83,8683,1.0,1.07,base,,
SKU010,2020-03-04,153.71,3416,1.0,1.07,base,,
SKU011,2020-03-04,255.83,5685,1.0,1.07,base,,
SKU012,2020-03-04,126.51,12651,1.0,1.07,base,,
SKU013,2020-03-04,211.29,4695,1.0,1.07,base,,
SKU014,2020-03-04,97.68,9768,1.0,1.07,base,,
SKU001,2020-03-05,274.19,6093,1.0,1.07,base,,
