date,recipe_id,recipe_name,flour_type,required_hours,recipe_tons,cost_index
2021-01-08,R2,80 Straight,Bakery,3.1170833333333334,37.405,1.1
2021-01-09,R2,80 Straight,Bakery,2.93125,35.175,1.1
2021-01-10,R2,80 Straight,Bakery,3.482083333333333,41.785,1.1
2021-01-11,R2,80 Straight,Bakery,3.5416666666666665,42.5,1.1
2021-01-12,R2,80 Straight,Bakery,3.4004166666666666,40.805,1.1
2021-01-13,R2,80 Straight,Bakery,3.5654166666666662,42.785,1.1
2021-01-14,R2,80 Straight,Bakery,3.518333333333333,42.22,1.1
2021-01-15,R2,80 Straight,Bakery,2.682916666666667,32.195,1.1
2021-01-16,R2,80 Straight,Bakery,2.859583333333333,34.315,1.1
2021-01-17,R2,80 Straight,Bakery,3.8325,45.99,1.1
2021-01-18,R2,80 Straight,Bakery,3.487083333333333,41.845,1.1
2021-01-19,R2,80 Straight,Bakery,3.4758333333333336,41.71,1.1
2021-01-20,R2,80 Straight,Bakery,3.4670833333333335,41.605000000000004,1.1
2021-01-21,R2,80 Straight,Bakery,3.5904166666666666,43.085,1.1
2021-01-22,R2,80 Straight,Bakery,3.2608333333333337,39.13,1.1
2021-01-23,R2,80 Straight,Bakery,3.1254166666666667,37.505,1.1
2021-01-24,R2,80 Straight,Bakery,3.8125,45.75,1.1
2021-01-25,R2,80 Straight,Bakery,3.612916666666667,43.355000000000004,1.1
2021-01-26,R2,80 Straight,Bakery,3.4433333333333334,41.32,1.1
2021-01-27,R2,80 Straight,Bakery,3.7016666666666667,44.42,1.1
2021-01-28,R2,80 Straight,Bakery,3.7558333333333334,45.07,1.1
2021-01-29,R2,80 Straight,Bakery,3.207916666666667,38.495000000000005,1.1
2021-01-30,R2,80 Straight,Bakery,3.1958333333333333,38.35,1.1
2021-01-31,R2,80 Straight,Bakery,3.7762499999999997,45.315,1.1
2021-02-01,R2,80 Straight,Bakery,3.8441666666666667,46.13,1.1
2021-02-02,R2,80 Straight,Bakery,3.484583333333333,41.815,1.1
2021-02-03,R2,80 Straight,Bakery,3.875833333333333,46.51,1.1
2021-02-04,R2,80 Straight,Bakery,3.69125,44.295,1.1
2021-02-05,R2,80 Straight,Bakery,3.2595833333333335,39.115,1.1
2021-02-06,R2,80 Straight,Bakery,2.955833333333333,35.47,1.1
2021-02-07,R2,80 Straight,Bakery,3.8129166666666663,45.754999999999995,1.1
2021-02-08,R2,80 Straight,Bakery,3.9591666666666665,47.51,1.1
2021-02-09,R2,80 Straight,Bakery,3.9066666666666667,46.88,1.1
2021-02-10,R2,80 Straight,Bakery,3.5933333333333333,43.12,1.1
2021-02-11,R2,80 Straight,Bakery,3.611666666666667,43.34,1.1
2021-02-12,R2,80 Straight,Bakery,3.205,38.46,1.1
2021-02-13,R2,80 Straight,Bakery,3.473333333333333,41.68,1.1
2021-02-14,R2,80 Straight,Bakery,4.185833333333333,50.23,1.1
2021-02-15,R2,80 Straight,Bakery,3.8216666666666668,45.86,1.1
2021-02-16,R2,80 Straight,Bakery,3.9675,47.61,1.1
2021-02-17,R2,80 Straight,Bakery,3.9620833333333336,47.545,1.1
2021-02-18,R2,80 Straight,Bakery,3.7008333333333336,44.410000000000004,1.1
2021-02-19,R2,80 Straight,Bakery,3.497083333333333,41.964999999999996,1.1
2021-02-20,R2,80 Straight,Bakery,3.01125,36.135,1.1
2021-02-21,R2,80 Straight,Bakery,3.90375,46.845,1.1
2021-02-22,R2,80 Straight,Bakery,3.6266666666666665,43.519999999999996,1.1
2021-02-23,R2,80 Straight,Bakery,3.8479166666666664,46.175,1.1
2021-02-24,R2,80 Straight,Bakery,4.03375,48.405,1.1
2021-02-25,R2,80 Straight,Bakery,3.910833333333333,46.93,1.1
2021-02-26,R2,80 Straight,Bakery,3.559583333333333,42.714999999999996,1.1
2021-02-27,R2,80 Straight,Bakery,3.486666666666667,41.84,1.1
2021-02-28,R2,80 Straight,Bakery,3.5429166666666667,42.515,1.1
2021-03-01,R2,80 Straight,Bakery,3.8670833333333334,46.405,1.1
2021-03-02,R2,80 Straight,Bakery,4.0525,48.63,1.1
2021-03-03,R2,80 Straight,Bakery,3.9358333333333335,47.230000000000004,1.1
2021-03-04,R2,80 Straight,Bakery,3.6020833333333333,43.225,1.1
2021-03-05,R2,80 Straight,Bakery,3.172083333333333,38.065,1.1
2021-03-06,R2,80 Straight,Bakery,3.5283333333333338,42.34,1.1
2021-03-07,R2,80 Straight,Bakery,4.085416666666666,49.025,1.1
2021-03-08,R2,80 Straight,Bakery,4.187083333333334,50.245000000000005,1.1
2021-03-09,R2,80 Straight,Bakery,3.965,47.58,1.1
2021-03-10,R2,80 Straight,Bakery,3.9783333333333335,47.74,1.1
2021-03-11,R2,80 Straight,Bakery,4.190833333333333,50.29,1.1
2021-03-12,R2,80 Straight,Bakery,3.2091666666666665,38.51,1.1
2021-03-13,R2,80 Straight,Bakery,3.282083333333333,39.385,1.1
2021-03-14,R2,80 Straight,Bakery,4.065833333333334,48.790000000000006,1.1
2021-03-15,R2,80 Straight,Bakery,3.830833333333333,45.97,1.1
2021-03-16,R2,80 Straight,Bakery,4.232083333333334,50.785000000000004,1.1
2021-03-17,R2,80 Straight,Bakery,3.8716666666666666,46.46,1.1
2021-03-18,R2,80 Straight,Bakery,3.9599999999999995,47.519999999999996,1.1
2021-03-19,R2,80 Straight,Bakery,3.5820833333333333,42.985,1.1
2021-03-20,R2,80 Straight,Bakery,3.5083333333333333,42.1,1.1
2021-03-21,R2,80 Straight,Bakery,4.0475,48.57,1.1
2021-03-22,R2,80 Straight,Bakery,4.1125,49.35,1.1
2021-03-23,R2,80 Straight,Bakery,3.904166666666667,46.85,1.1
2021-03-24,R2,80 Straight,Bakery,3.831666666666667,45.980000000000004,1.1
2021-03-25,R2,80 Straight,Bakery,4.240833333333334,50.89,1.1
2021-03-26,R2,80 Straight,Bakery,3.2108333333333334,38.53,1.1
2021-03-27,R2,80 Straight,Bakery,3.739166666666667,44.870000000000005,1.1
2021-03-28,R2,80 Straight,Bakery,3.8195833333333336,45.835,1.1
2021-03-29,R2,80 Straight,Bakery,4.3254166666666665,51.905,1.1
2021-03-30,R2,80 Straight,Bakery,3.6445833333333333,43.735,1.1
2021-03-31,R2,80 Straight,Bakery,3.9620833333333336,47.545,1.1
2021-04-01,R2,80 Straight,Bakery,3.975,47.7,1.1
2021-04-02,R2,80 Straight,Bakery,3.265416666666667,39.185,1.1
2021-04-03,R2,80 Straight,Bakery,3.3008333333333333,39.61,1.1
2021-04-04,R2,80 Straight,Bakery,4.15125,49.815000000000005,1.1
2021-04-05,R2,80 Straight,Bakery,4.180833333333333,50.17,1.1
2021-04-06,R2,80 Straight,Bakery,3.7416666666666667,44.9,1.1
2021-04-07,R2,80 Straight,Bakery,3.96625,47.595,1.1
2021-04-08,R2,80 Straight,Bakery,3.8637499999999996,46.364999999999995,1.1
2021-04-09,R2,80 Straight,Bakery,3.1666666666666665,38.0,1.1
2021-04-10,R2,80 Straight,Bakery,3.482083333333333,41.785,1.1
2021-04-11,R2,80 Straight,Bakery,4.291666666666667,51.5,1.1
2021-04-12,R2,80 Straight,Bakery,3.9562500000000003,47.475,1.1
2021-04-13,R2,80 Straight,Bakery,8.909583333333334,106.915,1.1
2021-04-14,R2,80 Straight,Bakery,9.630833333333333,115.57,1.1
2021-04-15,R2,80 Straight,Bakery,9.080416666666666,108.965,1.1
2021-04-16,R2,80 Straight,Bakery,8.177083333333334,98.125,1.1
2021-04-17,R2,80 Straight,Bakery,7.685833333333334,92.23,1.1
2021-04-18,R2,80 Straight,Bakery,9.311666666666667,111.74000000000001,1.1
2021-04-19,R2,80 Straight,Bakery,9.895416666666668,118.745,1.1
2021-04-20,R2,80 Straight,Bakery,9.851249999999999,118.21499999999999,1.1
2021-04-21,R2,80 Straight,Bakery,8.323333333333332,99.88,1.1
2021-04-22,R2,80 Straight,Bakery,10.7725,129.27,1.1
2021-04-23,R2,80 Straight,Bakery,9.20625,110.47500000000001,1.1
2021-04-24,R2,80 Straight,Bakery,8.66,103.92,1.1
2021-04-25,R2,80 Straight,Bakery,10.34875,124.185,1.1
2021-04-26,R2,80 Straight,Bakery,9.721666666666666,116.66,1.1
2021-04-27,R2,80 Straight,Bakery,9.878333333333332,118.53999999999999,1.1
2021-04-28,R2,80 Straight,Bakery,9.794166666666667,117.53,1.1
2021-04-29,R2,80 Straight,Bakery,10.225,122.7,1.1
2021-04-30,R2,80 Straight,Bakery,8.422916666666667,101.075,1.1
2021-05-01,R2,80 Straight,Bakery,7.91875,95.025,1.1
2021-05-02,R2,80 Straight,Bakery,10.7875,129.45,1.1
2021-05-03,R2,80 Straight,Bakery,10.008750000000001,120.105,1.1
2021-05-04,R2,80 Straight,Bakery,9.752083333333333,117.025,1.1
2021-05-05,R2,80 Straight,Bakery,10.433333333333332,125.19999999999999,1.1
2021-05-06,R2,80 Straight,Bakery,10.635416666666666,127.625,1.1
2021-05-07,R2,80 Straight,Bakery,8.388333333333334,100.66,1.1
2021-05-08,R2,80 Straight,Bakery,8.314166666666667,99.77,1.1
2021-05-09,R2,80 Straight,Bakery,9.28,111.36,1.1
2021-05-10,R2,80 Straight,Bakery,9.252083333333333,111.025,1.1
2021-05-11,R2,80 Straight,Bakery,9.887916666666667,118.655,1.1
2021-05-12,R2,80 Straight,Bakery,9.794166666666667,117.53,1.1
2021-05-13,R2,80 Straight,Bakery,3.862083333333333,46.345,1.1
2021-05-14,R2,80 Straight,Bakery,3.4075,40.89,1.1
2021-05-15,R2,80 Straight,Bakery,3.2808333333333333,39.37,1.1
2021-05-16,R2,80 Straight,Bakery,4.0249999999999995,48.3,1.1
2021-05-17,R2,80 Straight,Bakery,3.892916666666667,46.715,1.1
2021-05-18,R2,80 Straight,Bakery,3.66,43.92,1.1
2021-05-19,R2,80 Straight,Bakery,3.91,46.92,1.1
2021-05-20,R2,80 Straight,Bakery,3.908333333333333,46.9,1.1
2021-05-21,R2,80 Straight,Bakery,3.04125,36.495,1.1
2021-05-22,R2,80 Straight,Bakery,3.1170833333333334,37.405,1.1
2021-05-23,R2,80 Straight,Bakery,4.029166666666667,48.35,1.1
2021-05-24,R2,80 Straight,Bakery,3.9645833333333336,47.575,1.1
2021-05-25,R2,80 Straight,Bakery,3.4299999999999997,41.16,1.1
2021-05-26,R2,80 Straight,Bakery,4.235833333333333,50.83,1.1
2021-05-27,R2,80 Straight,Bakery,3.6495833333333336,43.795,1.1
2021-05-28,R2,80 Straight,Bakery,3.0445833333333336,36.535000000000004,1.1
2021-05-29,R2,80 Straight,Bakery,3.0875,37.05,1.1
2021-05-30,R2,80 Straight,Bakery,3.647916666666667,43.775000000000006,1.1
2021-05-31,R2,80 Straight,Bakery,4.047916666666667,48.575,1.1
2021-06-01,R2,80 Straight,Bakery,3.4975,41.97,1.1
2021-06-02,R2,80 Straight,Bakery,3.827916666666667,45.935,1.1
2021-06-03,R2,80 Straight,Bakery,3.9145833333333333,46.975,1.1
2021-06-04,R2,80 Straight,Bakery,2.9795833333333337,35.755,1.1
2021-06-05,R2,80 Straight,Bakery,3.2870833333333334,39.445,1.1
2021-06-06,R2,80 Straight,Bakery,4.121666666666667,49.46,1.1
2021-06-07,R2,80 Straight,Bakery,3.6591666666666662,43.91,1.1
2021-06-08,R2,80 Straight,Bakery,3.811666666666666,45.739999999999995,1.1
2021-06-09,R2,80 Straight,Bakery,3.5329166666666665,42.394999999999996,1.1
2021-06-10,R2,80 Straight,Bakery,3.4629166666666666,41.555,1.1
2021-06-11,R2,80 Straight,Bakery,3.1162499999999995,37.394999999999996,1.1
2021-06-12,R2,80 Straight,Bakery,3.0316666666666663,36.379999999999995,1.1
2021-06-13,R2,80 Straight,Bakery,3.6816666666666666,44.18,1.1
2021-06-14,R2,80 Straight,Bakery,3.5004166666666667,42.005,1.1
2021-06-15,R2,80 Straight,Bakery,3.4775000000000005,41.730000000000004,1.1
2021-06-16,R2,80 Straight,Bakery,3.365,40.38,1.1
2021-06-17,R2,80 Straight,Bakery,3.7395833333333335,44.875,1.1
2021-06-18,R2,80 Straight,Bakery,3.105,37.26,1.1
2021-06-19,R2,80 Straight,Bakery,2.89125,34.695,1.1
2021-06-20,R2,80 Straight,Bakery,3.138333333333333,37.66,1.1
2021-06-21,R2,80 Straight,Bakery,3.324583333333333,39.894999999999996,1.1
2021-06-22,R2,80 Straight,Bakery,3.467916666666667,41.615,1.1
2021-06-23,R2,80 Straight,Bakery,3.37875,40.545,1.1
2021-06-24,R2,80 Straight,Bakery,3.7533333333333334,45.04,1.1
2021-06-25,R2,80 Straight,Bakery,3.0454166666666667,36.545,1.1
2021-06-26,R2,80 Straight,Bakery,3.0054166666666666,36.065,1.1
2021-06-27,R2,80 Straight,Bakery,3.3670833333333334,40.405,1.1
2021-06-28,R2,80 Straight,Bakery,3.0366666666666666,36.44,1.1
2021-06-29,R2,80 Straight,Bakery,3.265,39.18,1.1
2021-06-30,R2,80 Straight,Bakery,3.532916666666667,42.395,1.1
2021-07-01,R2,80 Straight,Bakery,6.472916666666666,77.675,1.1
2021-07-02,R2,80 Straight,Bakery,5.710833333333333,68.53,1.1
2021-07-03,R2,80 Straight,Bakery,5.1308333333333325,61.56999999999999,1.1
2021-07-04,R2,80 Straight,Bakery,6.112916666666667,73.355,1.1
2021-07-05,R2,80 Straight,Bakery,6.104583333333333,73.255,1.1
2021-07-06,R2,80 Straight,Bakery,6.920416666666667,83.045,1.1
2021-07-07,R2,80 Straight,Bakery,5.8975,70.77,1.1
2021-07-08,R2,80 Straight,Bakery,6.162916666666667,73.955,1.1
2021-07-09,R2,80 Straight,Bakery,5.516249999999999,66.195,1.1
2021-07-10,R2,80 Straight,Bakery,5.042083333333333,60.505,1.1
2021-07-11,R2,80 Straight,Bakery,7.007083333333333,84.085,1.1
2021-07-12,R2,80 Straight,Bakery,6.74125,80.895,1.1
2021-07-13,R2,80 Straight,Bakery,6.459583333333334,77.515,1.1
2021-07-14,R2,80 Straight,Bakery,5.644166666666667,67.73,1.1
2021-07-15,R2,80 Straight,Bakery,6.1187499999999995,73.425,1.1
2021-07-16,R2,80 Straight,Bakery,5.2375,62.85,1.1
2021-07-17,R2,80 Straight,Bakery,5.298333333333333,63.58,1.1
2021-07-18,R2,80 Straight,Bakery,5.819166666666667,69.83,1.1
2021-07-19,R2,80 Straight,Bakery,5.71375,68.565,1.1
2021-07-20,R2,80 Straight,Bakery,5.505416666666666,66.065,1.1
2021-07-21,R2,80 Straight,Bakery,6.31375,75.765,1.1
2021-07-22,R2,80 Straight,Bakery,5.928333333333334,71.14,1.1
2021-07-23,R2,80 Straight,Bakery,5.160416666666666,61.925,1.1
2021-07-24,R2,80 Straight,Bakery,4.684583333333333,56.214999999999996,1.1
2021-07-25,R2,80 Straight,Bakery,5.9925,71.91,1.1
2021-07-26,R2,80 Straight,Bakery,5.590416666666666,67.085,1.1
2021-07-27,R2,80 Straight,Bakery,5.8566666666666665,70.28,1.1
2021-07-28,R2,80 Straight,Bakery,5.763333333333333,69.16,1.1
2021-07-29,R2,80 Straight,Bakery,6.16125,73.935,1.1
2021-07-30,R2,80 Straight,Bakery,4.68875,56.265,1.1
2021-07-31,R2,80 Straight,Bakery,5.1725,62.07,1.1
2021-08-01,R2,80 Straight,Bakery,2.9358333333333335,35.230000000000004,1.1
2021-08-02,R2,80 Straight,Bakery,3.1195833333333334,37.435,1.1
2021-08-03,R2,80 Straight,Bakery,2.987083333333333,35.845,1.1
2021-08-04,R2,80 Straight,Bakery,3.1725,38.07,1.1
2021-08-05,R2,80 Straight,Bakery,3.2466666666666666,38.96,1.1
2021-08-06,R2,80 Straight,Bakery,2.6791666666666667,32.15,1.1
2021-08-07,R2,80 Straight,Bakery,2.7729166666666667,33.275,1.1
2021-08-08,R2,80 Straight,Bakery,3.339583333333333,40.074999999999996,1.1
2021-08-09,R2,80 Straight,Bakery,2.8633333333333333,34.36,1.1
2021-08-10,R2,80 Straight,Bakery,3.225,38.7,1.1
2021-08-11,R2,80 Straight,Bakery,3.265416666666667,39.185,1.1
2021-08-12,R2,80 Straight,Bakery,3.325416666666667,39.905,1.1
2021-08-13,R2,80 Straight,Bakery,2.6795833333333334,32.155,1.1
2021-08-14,R2,80 Straight,Bakery,2.71625,32.595,1.1
2021-08-15,R2,80 Straight,Bakery,3.141666666666667,37.7,1.1
2021-08-16,R2,80 Straight,Bakery,3.24875,38.985,1.1
2021-08-17,R2,80 Straight,Bakery,3.1824999999999997,38.19,1.1
2021-08-18,R2,80 Straight,Bakery,2.905,34.86,1.1
2021-08-19,R2,80 Straight,Bakery,3.3212500000000005,39.855000000000004,1.1
2021-08-20,R2,80 Straight,Bakery,2.53375,30.405,1.1
2021-08-21,R2,80 Straight,Bakery,2.764583333333333,33.175,1.1
2021-08-22,R2,80 Straight,Bakery,3.03,36.36,1.1
2021-08-23,R2,80 Straight,Bakery,3.202916666666667,38.435,1.1
2021-08-24,R2,80 Straight,Bakery,3.2133333333333334,38.56,1.1
2021-08-25,R2,80 Straight,Bakery,3.1654166666666668,37.985,1.1
2021-08-26,R2,80 Straight,Bakery,2.966666666666667,35.6,1.1
2021-08-27,R2,80 Straight,Bakery,2.4520833333333334,29.425,1.1
2021-08-28,R2,80 Straight,Bakery,2.629583333333333,31.555,1.1
2021-08-29,R2,80 Straight,Bakery,2.7320833333333336,32.785000000000004,1.1
2021-08-30,R2,80 Straight,Bakery,2.73875,32.865,1.1
2021-08-31,R2,80 Straight,Bakery,3.1008333333333336,37.21,1.1
2021-09-01,R2,80 Straight,Bakery,2.9629166666666666,35.555,1.1
2021-09-02,R2,80 Straight,Bakery,3.0,36.0,1.1
2021-09-03,R2,80 Straight,Bakery,2.4758333333333336,29.71,1.1
2021-09-04,R2,80 Straight,Bakery,2.509583333333333,30.115,1.1
2021-09-05,R2,80 Straight,Bakery,3.0208333333333335,36.25,1.1
2021-09-06,R2,80 Straight,Bakery,2.8533333333333335,34.24,1.1
2021-09-07,R2,80 Straight,Bakery,2.8625000000000003,34.35,1.1
2021-09-08,R2,80 Straight,Bakery,3.0420833333333337,36.505,1.1
2021-09-09,R2,80 Straight,Bakery,3.035833333333333,36.43,1.1
2021-09-10,R2,80 Straight,Bakery,2.4258333333333333,29.11,1.1
2021-09-11,R2,80 Straight,Bakery,2.2729166666666667,27.275,1.1
2021-09-12,R2,80 Straight,Bakery,3.0475,36.57,1.1
2021-09-13,R2,80 Straight,Bakery,2.9645833333333336,35.575,1.1
2021-09-14,R2,80 Straight,Bakery,3.0262499999999997,36.315,1.1
2021-09-15,R2,80 Straight,Bakery,2.9012499999999997,34.815,1.1
2021-09-16,R2,80 Straight,Bakery,3.06,36.72,1.1
2021-09-17,R2,80 Straight,Bakery,2.497916666666667,29.975,1.1
2021-09-18,R2,80 Straight,Bakery,2.4579166666666667,29.495,1.1
2021-09-19,R2,80 Straight,Bakery,2.84625,34.155,1.1
2021-09-20,R2,80 Straight,Bakery,3.0516666666666663,36.62,1.1
2021-09-21,R2,80 Straight,Bakery,3.30625,39.675,1.1
2021-09-22,R2,80 Straight,Bakery,2.9983333333333335,35.980000000000004,1.1
2021-09-23,R2,80 Straight,Bakery,3.2395833333333335,38.875,1.1
2021-09-24,R2,80 Straight,Bakery,2.51375,30.165,1.1
2021-09-25,R2,80 Straight,Bakery,2.5925,31.11,1.1
2021-09-26,R2,80 Straight,Bakery,2.8825,34.589999999999996,1.1
2021-09-27,R2,80 Straight,Bakery,3.098333333333333,37.18,1.1
2021-09-28,R2,80 Straight,Bakery,3.1925000000000003,38.31,1.1
2021-09-29,R2,80 Straight,Bakery,3.124166666666667,37.49,1.1
2021-09-30,R2,80 Straight,Bakery,3.20125,38.415,1.1
2021-10-01,R2,80 Straight,Bakery,2.8345833333333332,34.015,1.1
2021-10-02,R2,80 Straight,Bakery,2.580833333333333,30.97,1.1
2021-10-03,R2,80 Straight,Bakery,2.94125,35.295,1.1
2021-10-04,R2,80 Straight,Bakery,2.9341666666666666,35.21,1.1
2021-10-05,R2,80 Straight,Bakery,3.0387500000000003,36.465,1.1
2021-10-06,R2,80 Straight,Bakery,2.81875,33.825,1.1
2021-10-07,R2,80 Straight,Bakery,2.865,34.38,1.1
2021-10-08,R2,80 Straight,Bakery,2.7025,32.43,1.1
2021-10-09,R2,80 Straight,Bakery,2.5116666666666667,30.14,1.1
2021-10-10,R2,80 Straight,Bakery,3.2525,39.03,1.1
2021-10-11,R2,80 Straight,Bakery,2.9895833333333335,35.875,1.1
2021-10-12,R2,80 Straight,Bakery,3.31625,39.795,1.1
2021-10-13,R2,80 Straight,Bakery,3.0716666666666668,36.86,1.1
2021-10-14,R2,80 Straight,Bakery,2.950416666666667,35.405,1.1
2021-10-15,R2,80 Straight,Bakery,2.38,28.56,1.1
2021-10-16,R2,80 Straight,Bakery,2.53125,30.375,1.1
2021-10-17,R2,80 Straight,Bakery,2.9774999999999996,35.73,1.1
2021-10-18,R2,80 Straight,Bakery,2.8662499999999995,34.394999999999996,1.1
2021-10-19,R2,80 Straight,Bakery,2.80125,33.615,1.1
2021-10-20,R2,80 Straight,Bakery,2.8504166666666664,34.205,1.1
2021-10-21,R2,80 Straight,Bakery,3.1591666666666662,37.91,1.1
2021-10-22,R2,80 Straight,Bakery,2.564583333333333,30.775,1.1
2021-10-23,R2,80 Straight,Bakery,2.5570833333333334,30.685000000000002,1.1
2021-10-24,R2,80 Straight,Bakery,3.0283333333333338,36.34,1.1
2021-10-25,R2,80 Straight,Bakery,2.8295833333333333,33.955,1.1
2021-10-26,R2,80 Straight,Bakery,2.7745833333333336,33.295,1.1
2021-10-27,R2,80 Straight,Bakery,2.9783333333333335,35.74,1.1
2021-10-28,R2,80 Straight,Bakery,2.9424999999999994,35.309999999999995,1.1
2021-10-29,R2,80 Straight,Bakery,2.3829166666666666,28.595,1.1
2021-10-30,R2,80 Straight,Bakery,2.5795833333333333,30.955,1.1
2021-10-31,R2,80 Straight,Bakery,3.1683333333333334,38.02,1.1
2021-11-01,R2,80 Straight,Bakery,2.8674999999999997,34.41,1.1
2021-11-02,R2,80 Straight,Bakery,3.09375,37.125,1.1
2021-11-03,R2,80 Straight,Bakery,3.046666666666667,36.56,1.1
2021-11-04,R2,80 Straight,Bakery,3.2733333333333334,39.28,1.1
2021-11-05,R2,80 Straight,Bakery,2.5745833333333334,30.895,1.1
2021-11-06,R2,80 Straight,Bakery,2.620833333333333,31.45,1.1
2021-11-07,R2,80 Straight,Bakery,3.0516666666666663,36.62,1.1
2021-11-08,R2,80 Straight,Bakery,3.3495833333333334,40.195,1.1
2021-11-09,R2,80 Straight,Bakery,3.3095833333333338,39.715,1.1
2021-11-10,R2,80 Straight,Bakery,3.0191666666666666,36.23,1.1
2021-11-11,R2,80 Straight,Bakery,2.99375,35.925,1.1
2021-11-12,R2,80 Straight,Bakery,2.6845833333333338,32.215,1.1
2021-11-13,R2,80 Straight,Bakery,2.7433333333333336,32.92,1.1
2021-11-14,R2,80 Straight,Bakery,3.504583333333333,42.055,1.1
2021-11-15,R2,80 Straight,Bakery,3.109583333333333,37.315,1.1
2021-11-16,R2,80 Straight,Bakery,3.185416666666667,38.225,1.1
2021-11-17,R2,80 Straight,Bakery,3.349166666666667,40.190000000000005,1.1
2021-11-18,R2,80 Straight,Bakery,3.1199999999999997,37.44,1.1
2021-11-19,R2,80 Straight,Bakery,2.6704166666666667,32.045,1.1
2021-11-20,R2,80 Straight,Bakery,2.8354166666666667,34.025,1.1
2021-11-21,R2,80 Straight,Bakery,3.295,39.54,1.1
2021-11-22,R2,80 Straight,Bakery,2.919583333333333,35.035,1.1
2021-11-23,R2,80 Straight,Bakery,2.983333333333333,35.8,1.1
2021-11-24,R2,80 Straight,Bakery,3.05625,36.675,1.1
2021-11-25,R2,80 Straight,Bakery,2.982083333333333,35.785,1.1
2021-11-26,R2,80 Straight,Bakery,2.652083333333333,31.825,1.1
2021-11-27,R2,80 Straight,Bakery,2.9429166666666666,35.315,1.1
2021-11-28,R2,80 Straight,Bakery,3.1925000000000003,38.31,1.1
2021-11-29,R2,80 Straight,Bakery,3.0220833333333332,36.265,1.1
2021-11-30,R2,80 Straight,Bakery,3.3354166666666667,40.025,1.1
2021-12-01,R2,80 Straight,Bakery,3.0379166666666664,36.455,1.1
2021-12-02,R2,80 Straight,Bakery,3.0674999999999994,36.809999999999995,1.1
2021-12-03,R2,80 Straight,Bakery,3.077916666666667,36.935,1.1
2021-12-04,R2,80 Straight,Bakery,2.77875,33.345,1.1
2021-12-05,R2,80 Straight,Bakery,3.2108333333333334,38.53,1.1
2021-12-06,R2,80 Straight,Bakery,3.074583333333333,36.894999999999996,1.1
2021-12-07,R2,80 Straight,Bakery,3.043333333333333,36.519999999999996,1.1
2021-12-08,R2,80 Straight,Bakery,3.2254166666666664,38.705,1.1
2021-12-09,R2,80 Straight,Bakery,3.0845833333333332,37.015,1.1
2021-12-10,R2,80 Straight,Bakery,2.9404166666666662,35.285,1.1
2021-12-11,R2,80 Straight,Bakery,2.7641666666666667,33.17,1.1
2021-12-12,R2,80 Straight,Bakery,3.70125,44.415,1.1
2021-12-13,R2,80 Straight,Bakery,3.276666666666667,39.32,1.1
2021-12-14,R2,80 Straight,Bakery,3.68875,44.265,1.1
2021-12-15,R2,80 Straight,Bakery,3.5795833333333333,42.955,1.1
2021-12-16,R2,80 Straight,Bakery,3.439583333333333,41.275,1.1
2021-12-17,R2,80 Straight,Bakery,2.80125,33.615,1.1
2021-12-18,R2,80 Straight,Bakery,3.160833333333333,37.93,1.1
2021-12-19,R2,80 Straight,Bakery,3.2758333333333334,39.31,1.1
2021-12-20,R2,80 Straight,Bakery,3.4316666666666666,41.18,1.1
2021-12-21,R2,80 Straight,Bakery,3.28,39.36,1.1
2021-12-22,R2,80 Straight,Bakery,3.419166666666667,41.03,1.1
2021-12-23,R2,80 Straight,Bakery,3.25,39.0,1.1
2021-12-24,R2,80 Straight,Bakery,3.0475,36.57,1.1
2021-12-25,R2,80 Straight,Bakery,2.865,34.38,1.1
2021-12-26,R2,80 Straight,Bakery,3.5716666666666668,42.86,1.1
2021-12-27,R2,80 Straight,Bakery,3.4912500000000004,41.895,1.1
2021-12-28,R2,80 Straight,Bakery,3.396666666666667,40.760000000000005,1.1
2021-12-29,R2,80 Straight,Bakery,3.473333333333333,41.68,1.1
2021-12-30,R2,80 Straight,Bakery,3.2620833333333334,39.145,1.1
2021-12-31,R2,80 Straight,Bakery,3.0366666666666666,36.44,1.1
2022-01-01,R2,80 Straight,Bakery,3.126666666666667,37.52,1.1
2022-01-02,R2,80 Straight,Bakery,3.78,45.36,1.1
2022-01-03,R2,80 Straight,Bakery,3.4491666666666667,41.39,1.1
2022-01-04,R2,80 Straight,Bakery,3.498333333333333,41.98,1.1
2022-01-05,R2,80 Straight,Bakery,3.6108333333333333,43.33,1.1
