mill_id,date,recipe_id,planned_hours,actual_hours,status,changeover_hours,tons_produced
M3,2020-03-07,R5,0.96,0.96,completed,0.0,19.56
M1,2020-03-08,R2,15.26,14.73,completed,0.0,842.2
M1,2020-03-08,R1,5.24,5.26,completed,1.5,246.93
M2,2020-03-08,R3,9.06,8.72,completed,0.0,363.5
M2,2020-03-08,R4,6.52,6.44,completed,1.5,294.2
M2,2020-03-08,R1,3.41,3.41,completed,1.5,142.28
M3,2020-03-08,R1,2.64,2.67,completed,0.0,57.64
M3,2020-03-08,R5,1.46,1.46,completed,2.0,29.56
M1,2020-03-09,R2,15.31,14.88,completed,0.0,845.09
M1,2020-03-09,R1,5.19,5.37,completed,1.5,244.46
M2,2020-03-09,R3,9.11,9.22,completed,0.0,365.16
M2,2020-03-09,R4,6.52,6.42,completed,1.5,293.96
M2,2020-03-09,R1,3.38,3.5,completed,1.5,140.77
M3,2020-03-09,R1,2.56,2.64,completed,0.0,55.82
M3,2020-03-09,R5,1.54,1.5,completed,2.0,31.25
M1,2020-03-10,R2,15.41,15.6,completed,0.0,850.63
M1,2020-03-10,R1,5.09,5.11,completed,1.5,239.74
M2,2020-03-10,R3,8.76,8.55,completed,0.0,351.32
M2,2020-03-10,R4,6.63,6.48,completed,1.5,298.79
M2,2020-03-10,R1,3.61,3.63,completed,1.5,150.7
M3,2020-03-10,R1,2.62,2.58,completed,0.0,57.14
M3,2020-03-10,R5,1.48,1.52,completed,2.0,30.03
M1,2020-03-11,R2,15.22,14.73,completed,0.0,840.23
M1,2020-03-11,R1,5.28,5.45,completed,1.5,248.62
M2,2020-03-11,R3,9.32,9.57,completed,0.0,373.54
M2,2020-03-11,R4,6.47,6.6,completed,1.5,291.91
M2,2020-03-11,R1,3.21,3.15,completed,1.5,133.95
M3,2020-03-11,R1,2.56,2.61,completed,0.0,55.86
M3,2020-03-11,R5,1.54,1.53,completed,2.0,31.21
M1,2020-03-12,R2,15.08,15.24,completed,0.0,832.27
M1,2020-03-12,R1,5.42,5.34,completed,1.5,255.41
M2,2020-03-12,R3,9.52,9.77,completed,0.0,381.6
M2,2020-03-12,R4,6.29,6.06,completed,1.5,283.8
M2,2020-03-12,R1,3.19,3.24,completed,1.5,133.06
M3,2020-03-12,R1,2.6,2.67,completed,0.0,56.68
M3,2020-03-12,R5,1.5,1.52,completed,2.0,30.45
M1,2020-03-13,R2,9.63,9.39,completed,0.0,531.54
M1,2020-03-13,R1,5.37,5.28,completed,1.5,252.96
M2,2020-03-13,R3,5.83,5.84,completed,0.0,233.87
M2,2020-03-13,R4,4.02,3.96,completed,1.5,181.22
M2,2020-03-13,R1,1.79,1.72,completed,1.5,74.71
M3,2020-03-13,R5,0.96,0.92,completed,0.0,19.45
M1,2020-03-14,R2,9.72,9.93,completed,0.0,536.62
M1,2020-03-14,R1,5.28,5.1,completed,1.5,248.62
M2,2020-03-14,R3,5.72,5.92,completed,0.0,229.55
M2,2020-03-14,R4,4.1,4.08,completed,1.5,185.05
M2,2020-03-14,R1,1.77,1.81,completed,1.5,73.94
M3,2020-03-14,R5,1.0,0.97,completed,0.0,20.29
M1,2020-03-15,R2,15.32,15.85,completed,0.0,845.91
M1,2020-03-15,R1,5.18,4.98,completed,1.5,243.77
M2,2020-03-15,R3,9.24,8.91,completed,0.0,370.7
M2,2020-03-15,R4,6.57,6.34,completed,1.5,296.48
M2,2020-03-15,R1,3.18,3.08,completed,1.5,132.69
M3,2020-03-15,R1,2.5,2.49,completed,0.0,54.42
M3,2020-03-15,R5,1.6,1.64,completed,2.0,32.55
M1,2020-03-16,R2,15.16,14.9,completed,0.0,836.64
M1,2020-03-16,R1,5.34,5.45,completed,1.5,251.68
M2,2020-03-16,R3,9.38,9.58,completed,0.0,375.95
M2,2020-03-16,R4,6.21,6.41,completed,1.5,280.0
M2,2020-03-16,R1,3.42,3.32,completed,1.5,142.45
M3,2020-03-16,R1,2.54,2.47,completed,0.0,55.46
M3,2020-03-16,R5,1.56,1.51,completed,2.0,31.59
M1,2020-03-17,R2,15.21,15.04,completed,0.0,839.51
M1,2020-03-17,R1,5.29,5.29,completed,1.5,249.23
M2,2020-03-17,R3,9.23,9.2,completed,0.0,369.95
M2,2020-03-17,R4,6.48,6.36,completed,1.5,292.4
M2,2020-03-17,R1,3.29,3.32,completed,1.5,137.23
M3,2020-03-17,R1,2.62,2.59,completed,0.0,57.14
M3,2020-03-17,R5,1.48,1.46,completed,2.0,30.02
M1,2020-03-18,R2,15.34,14.86,completed,0.0,847.04
M1,2020-03-18,R1,5.16,5.19,completed,1.5,242.8
M2,2020-03-18,R3,9.1,9.21,completed,0.0,364.84
M2,2020-03-18,R4,6.59,6.72,completed,1.5,297.0
M2,2020-03-18,R1,3.32,3.42,completed,1.5,138.3
M3,2020-03-18,R1,2.54,2.59,completed,0.0,55.36
M3,2020-03-18,R5,1.56,1.53,completed,2.0,31.68
M1,2020-03-19,R2,15.19,14.87,completed,0.0,838.74
M1,2020-03-19,R1,5.31,5.48,completed,1.5,249.89
M2,2020-03-19,R3,9.3,9.51,completed,0.0,372.84
M2,2020-03-19,R4,6.51,6.65,completed,1.5,293.42
M2,2020-03-19,R1,3.2,3.25,completed,1.5,133.28
M3,2020-03-19,R1,2.61,2.56,completed,0.0,56.94
M3,2020-03-19,R5,1.49,1.53,completed,2.0,30.2
M2,2020-03-20,R2,3.86,3.75,completed,0.0,180.99
M2,2020-03-20,R1,2.9,2.86,completed,1.5,120.86
M2,2020-03-20,R3,2.36,2.33,completed,2.5,94.63
M2,2020-03-20,R4,1.6,1.61,completed,1.5,72.35
M3,2020-03-20,R5,0.38,0.38,completed,0.0,7.68
M1,2020-03-21,R2,9.66,9.63,completed,0.0,533.2
M1,2020-03-21,R1,5.34,5.36,completed,1.5,251.54
M2,2020-03-21,R3,5.76,5.72,completed,0.0,231.06
M2,2020-03-21,R4,4.07,3.99,completed,1.5,183.73
M2,2020-03-21,R1,1.82,1.84,completed,1.5,75.71
M3,2020-03-21,R5,0.95,0.97,completed,0.0,19.26
M1,2020-03-22,R2,15.24,15.21,completed,0.0,841.13
M1,2020-03-22,R1,5.26,5.33,completed,1.5,247.85
M2,2020-03-22,R3,9.11,9.13,completed,0.0,365.22
M2,2020-03-22,R4,6.39,6.16,completed,1.5,288.01
M2,2020-03-22,R1,3.51,3.48,completed,1.5,146.21
M3,2020-03-22,R1,2.61,2.51,completed,0.0,56.93
M3,2020-03-22,R5,1.49,1.51,completed,2.0,30.22
M1,2020-03-23,R2,15.28,15.29,completed,0.0,843.4
M1,2020-03-23,R1,5.22,5.07,completed,1.5,245.91
M2,2020-03-23,R3,8.97,9.0,completed,0.0,359.72
M2,2020-03-23,R1,6.37,6.58,completed,1.5,265.83
M2,2020-03-23,R4,3.65,3.61,completed,1.5,164.82
M3,2020-03-23,R4,2.58,2.68,completed,0.0,59.9
M3,2020-03-23,R5,1.52,1.57,completed,2.0,30.82
M1,2020-03-24,R2,15.36,15.71,completed,0.0,847.7
M1,2020-03-24,R1,5.14,5.27,completed,1.5,242.24
M2,2020-03-24,R3,9.05,8.99,completed,0.0,363.1
M2,2020-03-24,R4,6.68,6.62,completed,1.5,301.06
M2,2020-03-24,R1,3.27,3.39,completed,1.5,136.35
M3,2020-03-24,R1,2.57,2.54,completed,0.0,56.0
M3,2020-03-24,R5,1.53,1.48,completed,2.0,31.08
M1,2020-03-25,R2,15.28,14.86,completed,0.0,843.47
M1,2020-03-25,R1,5.22,5.31,completed,1.5,245.85
M2,2020-03-25,R3,9.03,8.94,completed,0.0,362.03
M2,2020-03-25,R4,6.51,6.35,completed,1.5,293.41
M2,2020-03-25,R1,3.47,3.55,completed,1.5,144.54
M3,2020-03-25,R1,2.63,2.63,completed,0.0,57.28
M3,2020-03-25,R5,1.47,1.48,completed,2.0,29.89
M1,2020-03-26,R2,15.26,14.83,completed,0.0,842.1
M1,2020-03-26,R1,5.24,5.12,completed,1.5,247.02
M2,2020-03-26,R3,8.93,8.67,completed,0.0,358.27
M2,2020-03-26,R1,6.43,6.44,completed,1.5,268.08
M2,2020-03-26,R4,3.64,3.72,completed,1.5,164.01
M3,2020-03-26,R4,2.64,2.69,completed,0.0,61.17
M3,2020-03-26,R5,1.46,1.44,completed,2.0,29.71
M1,2020-03-27,R2,9.62,9.89,completed,0.0,531.23
M1,2020-03-27,R1,5.38,5.21,completed,1.5,253.22
M2,2020-03-27,R3,5.78,5.6,completed,0.0,231.81
M2,2020-03-27,R4,4.05,4.16,completed,1.5,182.71
M2,2020-03-27,R1,1.85,1.81,completed,1.5,77.07
M3,2020-03-27,R5,0.92,0.93,completed,0.0,18.67
M1,2020-03-28,R2,9.56,9.19,completed,0.0,527.97
M1,2020-03-28,R1,5.44,5.26,completed,1.5,256.0
M2,2020-03-28,R3,5.99,6.04,completed,0.0,240.14
M2,2020-03-28,R4,3.98,3.88,completed,1.5,179.41
M2,2020-03-28,R1,1.67,1.61,completed,1.5,69.78
M3,2020-03-28,R5,0.96,0.96,completed,0.0,19.49
M1,2020-03-29,R2,15.29,15.09,completed,0.0,844.25
M1,2020-03-29,R1,5.21,5.33,completed,1.5,245.19
M2,2020-03-29,R3,8.92,9.15,completed,0.0,357.61
M2,2020-03-29,R4,6.58,6.64,completed,1.5,296.91
M2,2020-03-29,R1,3.5,3.44,completed,1.5,145.89
M3,2020-03-29,R1,2.68,2.67,completed,0.0,58.44
M3,2020-03-29,R5,1.42,1.44,completed,2.0,28.81
M1,2020-03-30,R2,15.27,14.74,completed,0.0,842.82
M1,2020-03-30,R1,5.23,5.16,completed,1.5,246.4
M2,2020-03-30,R3,9.22,9.45,completed,0.0,369.54
M2,2020-03-30,R4,6.44,6.39,completed,1.5,290.31
M2,2020-03-30,R1,3.35,3.38,completed,1.5,139.59
M3,2020-03-30,R1,2.54,2.46,completed,0.0,55.38
M3,2020-03-30,R5,1.56,1.59,completed,2.0,31.66
M1,2020-03-31,R2,15.32,14.83,completed,0.0,845.44
M1,2020-03-31,R1,5.18,5.33,completed,1.5,244.17
M2,2020-03-31,R3,9.08,8.79,completed,0.0,363.92
M2,2020-03-31,R4,6.55,6.75,completed,1.5,295.41
M2,2020-03-31,R1,3.37,3.34,completed,1.5,140.71
M3,2020-03-31,R1,2.58,2.6,completed,0.0,56.14
M3,2020-03-31,R5,1.52,1.57,completed,2.0,30.95
M1,2020-04-01,R2,15.22,14.63,completed,0.0,840.38
M1,2020-04-01,R1,5.28,5.18,completed,1.5,248.48
M2,2020-04-01,R3,9.19,9.49,completed,0.0,368.32
M2,2020-04-01,R4,6.51,6.45,completed,1.5,293.5
M2,2020-04-01,R1,3.31,3.36,completed,1.5,137.91
M3,2020-04-01,R1,2.63,2.55,completed,0.0,57.26
M3,2020-04-01,R5,1.47,1.49,completed,2.0,29.91
M1,2020-04-02,R2,15.22,14.7,completed,0.0,840.28
M1,2020-04-02,R1,5.28,5.37,completed,1.5,248.57
M2,2020-04-02,R3,9.16,9.03,completed,0.0,367.47
M2,2020-04-02,R4,6.22,6.2,completed,1.5,280.61
M2,2020-04-02,R1,3.61,3.52,completed,1.5,150.72
M3,2020-04-02,R1,2.56,2.59,completed,0.0,55.83
M3,2020-04-02,R5,1.54,1.52,completed,2.0,31.24
M1,2020-04-03,R2,9.67,9.58,completed,0.0,533.67
M1,2020-04-03,R1,5.33,5.4,completed,1.5,251.14
M2,2020-04-03,R3,5.79,5.64,completed,0.0,232.22
M2,2020-04-03,R4,4.05,4.16,completed,1.5,182.63
M2,2020-04-03,R1,1.78,1.82,completed,1.5,74.29
M3,2020-04-03,R5,0.98,0.98,completed,0.0,19.86
M1,2020-04-04,R2,9.72,9.43,completed,0.0,536.48
M1,2020-04-04,R1,5.28,5.36,completed,1.5,248.74
M2,2020-04-04,R3,5.81,5.59,completed,0.0,233.02
M2,2020-04-04,R4,4.23,4.33,completed,1.5,190.64
M2,2020-04-04,R1,1.56,1.54,completed,1.5,65.09
M3,2020-04-04,R5,1.0,0.97,completed,0.0,20.32
M1,2020-04-05,R2,15.38,14.97,completed,0.0,848.92
M1,2020-04-05,R1,5.12,5.31,completed,1.5,241.2
M2,2020-04-05,R3,8.9,9.09,completed,0.0,356.83
M2,2020-04-05,R4,6.4,6.27,completed,1.5,288.6
M2,2020-04-05,R1,3.7,3.84,completed,1.5,154.39
M3,2020-04-05,R1,2.54,2.46,completed,0.0,55.29
M3,2020-04-05,R5,1.56,1.59,completed,2.0,31.74
M1,2020-04-06,R2,15.26,15.45,completed,0.0,842.12
M1,2020-04-06,R1,5.24,5.38,completed,1.5,247.0
M2,2020-04-06,R3,9.08,9.0,completed,0.0,364.29
M2,2020-04-06,R4,6.29,6.24,completed,1.5,283.6
M2,2020-04-06,R1,3.63,3.66,completed,1.5,151.25
M3,2020-04-06,R1,2.57,2.55,completed,0.0,56.1
M3,2020-04-06,R5,1.53,1.47,completed,2.0,30.99
M1,2020-04-07,R2,8.31,8.46,completed,0.0,458.83
M1,2020-04-07,R1,6.1,6.17,completed,1.5,287.24
M1,2020-04-07,R3,3.59,3.57,completed,2.5,159.37
M2,2020-04-07,R4,3.53,3.48,completed,0.0,159.32
M2,2020-04-07,R3,1.25,1.23,completed,2.5,49.97
M2,2020-04-07,R5,0.82,0.84,completed,2.0,32.61
M1,2020-04-08,R2,15.22,15.5,completed,0.0,840.35
M1,2020-04-08,R1,5.28,5.41,completed,1.5,248.51
M2,2020-04-08,R3,9.22,9.41,completed,0.0,369.69
M2,2020-04-08,R4,6.54,6.67,completed,1.5,294.8
M2,2020-04-08,R1,3.24,3.18,completed,1.5,135.28
M3,2020-04-08,R1,2.62,2.54,completed,0.0,57.11
M3,2020-04-08,R5,1.48,1.51,completed,2.0,30.05
M1,2020-04-09,R2,15.23,14.74,completed,0.0,840.59
M1,2020-04-09,R1,5.27,5.48,completed,1.5,248.31
M2,2020-04-09,R3,9.07,9.34,completed,0.0,363.52
M2,2020-04-09,R4,6.38,6.4,completed,1.5,287.71
M2,2020-04-09,R1,3.56,3.51,completed,1.5,148.26
M3,2020-04-09,R1,2.64,2.65,completed,0.0,57.56
M3,2020-04-09,R5,1.46,1.49,completed,2.0,29.63
M1,2020-04-10,R2,9.66,9.86,completed,0.0,533.33
M1,2020-04-10,R1,5.34,5.16,completed,1.5,251.43
M2,2020-04-10,R3,5.75,5.89,completed,0.0,230.41
M2,2020-04-10,R4,4.18,4.23,completed,1.5,188.61
M2,2020-04-10,R1,1.76,1.69,completed,1.5,73.27
M3,2020-04-10,R5,0.91,0.9,completed,0.0,18.57
M1,2020-04-11,R2,9.64,9.65,completed,0.0,532.2
M1,2020-04-11,R1,5.36,5.23,completed,1.5,252.39
M2,2020-04-11,R3,5.92,5.75,completed,0.0,237.27
M2,2020-04-11,R4,4.18,4.02,completed,1.5,188.74
M2,2020-04-11,R1,1.53,1.58,completed,1.5,63.9
M3,2020-04-11,R5,0.97,0.93,completed,0.0,19.6
M1,2020-04-12,R2,15.11,14.95,completed,0.0,833.98
M1,2020-04-12,R1,5.39,5.26,completed,1.5,253.94
M2,2020-04-12,R3,9.58,9.77,completed,0.0,384.31
M2,2020-04-12,R4,6.71,6.83,completed,1.5,302.82
M2,2020-04-12,R1,2.7,2.77,completed,1.5,112.66
M3,2020-04-12,R1,2.65,2.67,completed,0.0,57.69
M3,2020-04-12,R5,1.45,1.46,completed,2.0,29.51
M1,2020-04-13,R2,15.39,15.27,completed,0.0,849.41
M1,2020-04-13,R1,5.11,5.17,completed,1.5,240.78
M2,2020-04-13,R3,8.94,8.66,completed,0.0,358.34
M2,2020-04-13,R4,6.62,6.72,completed,1.5,298.47
M2,2020-04-13,R1,3.45,3.34,completed,1.5,143.69
M3,2020-04-13,R1,2.57,2.64,completed,0.0,55.98
M3,2020-04-13,R5,1.53,1.53,completed,2.0,31.1
M1,2020-04-14,R2,15.43,15.46,completed,0.0,851.56
M1,2020-04-14,R1,5.07,5.11,completed,1.5,238.94
M2,2020-04-14,R3,8.73,8.92,completed,0.0,349.88
M2,2020-04-14,R4,6.61,6.6,completed,1.5,297.95
M2,2020-04-14,R1,3.67,3.65,completed,1.5,152.96
M3,2020-04-14,R1,2.61,2.57,completed,0.0,56.92
M3,2020-04-14,R5,1.49,1.44,completed,2.0,30.22
M1,2020-04-15,R2,15.41,15.03,completed,0.0,850.89
M1,2020-04-15,R1,5.09,4.88,completed,1.5,239.52
M2,2020-04-15,R3,8.68,8.94,completed,0.0,348.26
M2,2020-04-15,R1,6.47,6.61,completed,1.5,269.96
M2,2020-04-15,R4,3.84,3.75,completed,1.5,173.24
M3,2020-04-15,R4,2.6,2.5,completed,0.0,60.3
M3,2020-04-15,R5,1.5,1.5,completed,2.0,30.47
M1,2020-04-16,R2,15.3,15.19,completed,0.0,844.66
M1,2020-04-16,R1,5.2,5.31,completed,1.5,244.83
M2,2020-04-16,R3,9.15,9.08,completed,0.0,367.08
M2,2020-04-16,R4,6.61,6.81,completed,1.5,298.23
M2,2020-04-16,R1,3.23,3.13,completed,1.5,134.82
M3,2020-04-16,R1,2.57,2.55,completed,0.0,56.12
M3,2020-04-16,R5,1.53,1.58,completed,2.0,30.97
M1,2020-04-17,R2,9.62,9.24,completed,0.0,531.03
M1,2020-04-17,R1,5.38,5.33,completed,1.5,253.39
M2,2020-04-17,R3,5.85,5.73,completed,0.0,234.48
M2,2020-04-17,R4,4.13,4.14,completed,1.5,186.09
M2,2020-04-17,R1,1.7,1.67,completed,1.5,70.97
M3,2020-04-17,R5,0.92,0.95,completed,0.0,18.77
M1,2020-04-18,R2,4.41,4.57,completed,0.0,243.63
M1,2020-04-18,R1,3.19,3.28,completed,1.5,150.11
M1,2020-04-18,R3,2.68,2.66,completed,2.5,118.9
M1,2020-04-18,R4,0.72,0.75,completed,1.5,36.29
M2,2020-04-18,R4,1.14,1.16,completed,0.0,51.52
M2,2020-04-18,R5,0.46,0.45,completed,2.0,18.17
M1,2020-04-19,R2,15.38,14.88,completed,0.0,848.93
M1,2020-04-19,R1,5.12,5.19,completed,1.5,241.19
M2,2020-04-19,R3,8.94,9.11,completed,0.0,358.68
M2,2020-04-19,R4,6.41,6.22,completed,1.5,289.17
M2,2020-04-19,R1,3.64,3.66,completed,1.5,151.94
M3,2020-04-19,R1,2.52,2.62,completed,0.0,54.92
M3,2020-04-19,R5,1.58,1.56,completed,2.0,32.09
M1,2020-04-20,R2,15.36,15.12,completed,0.0,847.97
M1,2020-04-20,R1,5.14,5.3,completed,1.5,242.01
M2,2020-04-20,R3,9.11,8.83,completed,0.0,365.21
M2,2020-04-20,R4,6.51,6.74,completed,1.5,293.59
M2,2020-04-20,R1,3.38,3.46,completed,1.5,141.06
M3,2020-04-20,R1,2.49,2.47,completed,0.0,54.38
M3,2020-04-20,R5,1.61,1.55,completed,2.0,32.6
M1,2020-04-21,R2,15.05,14.47,completed,0.0,830.62
M1,2020-04-21,R1,5.45,5.4,completed,1.5,256.81
M2,2020-04-21,R3,9.48,9.64,completed,0.0,380.17
M2,2020-04-21,R4,6.32,6.32,completed,1.5,285.24
M2,2020-04-21,R1,3.19,3.26,completed,1.5,133.22
M3,2020-04-21,R1,2.66,2.7,completed,0.0,58.01
M3,2020-04-21,R5,1.44,1.45,completed,2.0,29.21
M1,2020-04-22,R2,15.2,15.77,completed,0.0,839.1
M1,2020-04-22,R1,5.3,5.4,completed,1.5,249.58
M2,2020-04-22,R3,9.49,9.81,completed,0.0,380.66
M2,2020-04-22,R4,6.33,6.2,completed,1.5,285.36
M2,2020-04-22,R1,3.18,3.23,completed,1.5,132.6
M3,2020-04-22,R1,2.47,2.49,completed,0.0,53.83
M3,2020-04-22,R5,1.63,1.69,completed,2.0,33.1
M1,2020-04-23,R2,15.28,15.29,completed,0.0,843.23
M1,2020-04-23,R1,5.22,5.13,completed,1.5,246.05
M2,2020-04-23,R3,9.14,9.06,completed,0.0,366.62
M2,2020-04-23,R4,6.28,6.13,completed,1.5,283.05
M2,2020-04-23,R1,3.58,3.5,completed,1.5,149.34
M3,2020-04-23,R1,2.52,2.51,completed,0.0,54.94
M3,2020-04-23,R5,1.58,1.63,completed,2.0,32.07
M1,2020-04-24,R2,10.68,10.41,completed,0.0,589.43
M1,2020-04-24,R1,4.32,4.25,completed,1.5,203.56
M2,2020-04-24,R3,5.72,5.88,completed,0.0,229.25
M2,2020-04-24,R4,4.05,4.0,completed,1.5,182.59
M2,2020-04-24,R1,1.98,2.05,completed,1.5,82.37
M3,2020-04-24,R5,0.86,0.84,completed,0.0,17.44
M1,2020-04-25,R2,10.51,10.47,completed,0.0,580.38
M1,2020-04-25,R1,4.49,4.34,completed,1.5,211.28
M2,2020-04-25,R3,6.03,6.27,completed,0.0,241.82
M2,2020-04-25,R4,3.9,4.02,completed,1.5,175.69
M2,2020-04-25,R1,1.83,1.88,completed,1.5,76.36
M3,2020-04-25,R5,0.84,0.82,completed,0.0,17.1
M1,2020-04-26,R2,16.75,17.38,completed,0.0,924.79
M1,2020-04-26,R1,3.75,3.88,completed,1.5,176.46
M2,2020-04-26,R3,9.25,9.2,completed,0.0,370.77
M2,2020-04-26,R4,6.38,6.48,completed,1.5,287.89
M2,2020-04-26,R1,3.37,3.5,completed,1.5,140.55
M3,2020-04-26,R1,2.77,2.75,completed,0.0,60.28
M3,2020-04-26,R5,1.33,1.29,completed,2.0,27.1
M1,2020-04-27,R2,16.82,17.32,completed,0.0,928.51
M1,2020-04-27,R1,3.68,3.67,completed,1.5,173.29
M2,2020-04-27,R3,9.14,9.5,completed,0.0,366.64
M2,2020-04-27,R4,6.64,6.66,completed,1.5,299.36
M2,2020-04-27,R1,3.22,3.1,completed,1.5,134.24
M3,2020-04-27,R1,2.76,2.76,completed,0.0,60.21
M3,2020-04-27,R5,1.34,1.36,completed,2.0,27.16
M1,2020-04-28,R2,16.85,16.21,completed,0.0,929.95
M1,2020-04-28,R1,3.65,3.63,completed,1.5,172.06
M2,2020-04-28,R3,9.12,8.86,completed,0.0,365.52
M2,2020-04-28,R4,6.7,6.78,completed,1.5,302.24
M2,2020-04-28,R1,3.18,3.3,completed,1.5,132.73
M3,2020-04-28,R1,2.75,2.78,completed,0.0,59.97
M3,2020-04-28,R5,1.35,1.37,completed,2.0,27.39
M2,2020-04-29,R2,8.23,8.16,completed,0.0,385.88
M2,2020-04-29,R1,4.87,4.9,completed,1.5,203.22
M2,2020-04-29,R3,4.69,4.7,completed,2.5,187.87
M3,2020-04-29,R4,3.19,3.25,completed,0.0,73.93
M3,2020-04-29,R5,0.63,0.65,completed,2.0,12.73
M1,2020-04-30,R2,16.57,16.79,completed,0.0,914.83
M1,2020-04-30,R3,2.93,3.04,completed,2.5,129.95
M2,2020-04-30,R1,9.56,9.81,completed,0.0,398.55
M2,2020-04-30,R3,6.75,6.55,completed,2.5,270.85
M2,2020-04-30,R4,1.69,1.69,completed,1.5,76.13
M3,2020-04-30,R4,4.76,4.91,completed,0.0,110.35
M3,2020-04-30,R5,1.34,1.39,completed,2.0,27.27
M1,2020-05-01,R2,10.79,10.69,completed,0.0,595.55
M1,2020-05-01,R1,4.21,4.29,completed,1.5,198.34
M2,2020-05-01,R3,5.45,5.41,completed,0.0,218.69
M2,2020-05-01,R4,4.2,4.07,completed,1.5,189.29
M2,2020-05-01,R1,2.11,2.17,completed,1.5,87.99
M3,2020-05-01,R5,0.84,0.87,completed,0.0,17.04
M1,2020-05-02,R2,10.64,10.64,completed,0.0,587.15
M1,2020-05-02,R1,4.36,4.2,completed,1.5,205.51
M2,2020-05-02,R3,5.83,5.98,completed,0.0,233.75
M2,2020-05-02,R4,4.13,4.13,completed,1.5,186.44
M2,2020-05-02,R1,1.78,1.72,completed,1.5,74.03
M3,2020-05-02,R5,0.86,0.84,completed,0.0,17.49
M1,2020-05-03,R2,16.82,16.35,completed,0.0,928.25
M1,2020-05-03,R1,3.68,3.74,completed,1.5,173.51
M2,2020-05-03,R3,9.22,9.07,completed,0.0,369.61
M2,2020-05-03,R4,6.45,6.26,completed,1.5,290.94
M2,2020-05-03,R1,3.33,3.44,completed,1.5,138.93
M3,2020-05-03,R1,2.71,2.81,completed,0.0,59.1
M3,2020-05-03,R5,1.39,1.35,completed,2.0,28.19
M1,2020-05-04,R2,16.59,16.23,completed,0.0,915.61
M1,2020-05-04,R3,2.91,2.93,completed,2.5,129.33
M2,2020-05-04,R1,9.31,9.05,completed,0.0,388.15
M2,2020-05-04,R3,6.81,6.63,completed,2.5,273.16
M2,2020-05-04,R4,1.88,1.86,completed,1.5,84.78
M3,2020-05-04,R4,4.73,4.9,completed,0.0,109.77
M3,2020-05-04,R5,1.37,1.42,completed,2.0,27.78
M1,2020-05-05,R2,16.81,17.27,completed,0.0,927.66
M1,2020-05-05,R1,3.69,3.75,completed,1.5,174.01
M2,2020-05-05,R3,9.21,9.37,completed,0.0,369.33
M2,2020-05-05,R4,6.49,6.47,completed,1.5,292.48
M2,2020-05-05,R1,3.3,3.31,completed,1.5,137.8
M3,2020-05-05,R1,2.73,2.76,completed,0.0,59.54
M3,2020-05-05,R5,1.37,1.39,completed,2.0,27.79
M1,2020-05-06,R2,17.09,16.53,completed,0.0,943.12
M1,2020-05-06,R1,3.41,3.34,completed,1.5,160.82
M2,2020-05-06,R3,8.5,8.81,completed,0.0,340.76
M2,2020-05-06,R1,6.8,6.71,completed,1.5,283.52
M2,2020-05-06,R4,3.7,3.63,completed,1.5,167.02
M3,2020-05-06,R4,2.77,2.75,completed,0.0,64.31
M3,2020-05-06,R5,1.33,1.31,completed,2.0,26.96
M1,2020-05-07,R2,16.93,16.37,completed,0.0,934.28
M1,2020-05-07,R1,3.57,3.49,completed,1.5,168.37
M2,2020-05-07,R3,9.1,9.2,completed,0.0,364.72
M2,2020-05-07,R4,6.42,6.28,completed,1.5,289.54
M2,2020-05-07,R1,3.48,3.53,completed,1.5,145.31
M3,2020-05-07,R1,2.64,2.56,completed,0.0,57.58
M3,2020-05-07,R5,1.46,1.41,completed,2.0,29.61
M1,2020-05-08,R2,10.51,10.81,completed,0.0,580.17
M1,2020-05-08,R1,4.49,4.58,completed,1.5,211.47
M2,2020-05-08,R3,5.99,6.07,completed,0.0,240.36
M2,2020-05-08,R4,4.02,3.87,completed,1.5,181.14
M2,2020-05-08,R1,1.78,1.75,completed,1.5,74.32
M3,2020-05-08,R5,0.81,0.83,completed,0.0,16.39
M1,2020-05-09,R2,10.64,10.34,completed,0.0,587.42
M1,2020-05-09,R1,4.36,4.47,completed,1.5,205.28
M2,2020-05-09,R3,5.8,5.84,completed,0.0,232.5
M2,2020-05-09,R4,3.98,4.06,completed,1.5,179.68
M2,2020-05-09,R1,1.95,1.98,completed,1.5,81.47
M3,2020-05-09,R5,0.86,0.86,completed,0.0,17.54
M1,2020-05-10,R2,16.72,16.44,completed,0.0,922.76
M1,2020-05-10,R1,3.78,3.84,completed,1.5,178.2
M2,2020-05-10,R3,9.24,9.47,completed,0.0,370.7
M2,2020-05-10,R4,6.75,6.51,completed,1.5,304.62
M2,2020-05-10,R1,3.0,2.97,completed,1.5,125.16
M3,2020-05-10,R1,2.84,2.81,completed,0.0,62.01
M3,2020-05-10,R5,1.26,1.26,completed,2.0,25.49
M1,2020-05-11,R2,16.51,16.0,completed,0.0,911.38
M1,2020-05-11,R1,3.99,4.13,completed,1.5,187.91
M2,2020-05-11,R3,9.72,9.75,completed,0.0,389.59
M2,2020-05-11,R4,6.32,6.54,completed,1.5,285.25
M2,2020-05-11,R1,2.96,3.03,completed,1.5,123.42
M3,2020-05-11,R1,2.8,2.73,completed,0.0,61.11
M3,2020-05-11,R5,1.3,1.26,completed,2.0,26.32
M1,2020-05-12,R2,16.79,17.28,completed,0.0,926.86
M1,2020-05-12,R1,3.71,3.72,completed,1.5,174.7
