date,flour_type,required_tons
2020-06-20,Bakery,69.98
2020-06-20,Brown,24.36
2020-06-20,Patent,41.56
2020-06-20,Superior,87.0
2020-06-20,Superior Brown,10.12
2020-06-21,Bakery,83.09
2020-06-21,Brown,30.270000000000003
2020-06-21,Patent,46.75
2020-06-21,Superior,106.56
2020-06-21,Superior Brown,9.14
2020-06-22,Bakery,81.1
2020-06-22,Brown,30.700000000000003
2020-06-22,Patent,48.86
2020-06-22,Superior,113.18
2020-06-22,Superior Brown,10.63
2020-06-23,Bakery,88.89
2020-06-23,Brown,28.259999999999998
2020-06-23,Patent,52.92
2020-06-23,Superior,108.65
2020-06-23,Superior Brown,9.86
2020-06-24,Bakery,85.66
2020-06-24,Brown,29.51
2020-06-24,Patent,46.870000000000005
2020-06-24,Superior,111.44
2020-06-24,Superior Brown,10.51
2020-06-25,Bakery,86.39
2020-06-25,Brown,28.259999999999998
2020-06-25,Patent,49.34
2020-06-25,Superior,99.28
2020-06-25,Superior Brown,10.24
2020-06-26,Bakery,65.86
2020-06-26,Brown,25.55
2020-06-26,Patent,43.239999999999995
2020-06-26,Superior,89.9
2020-06-26,Superior Brown,11.53
2020-06-27,Bakery,67.9
2020-06-27,Brown,23.490000000000002
2020-06-27,Patent,38.959999999999994
2020-06-27,Superior,91.73
2020-06-27,Superior Brown,9.76
2020-06-28,Bakery,73.91
2020-06-28,Brown,25.03
2020-06-28,Patent,43.370000000000005
2020-06-28,Superior,110.3
2020-06-28,Superior Brown,9.31
2020-06-29,Bakery,74.72999999999999
2020-06-29,Brown,23.64
2020-06-29,Patent,47.129999999999995
2020-06-29,Superior,106.62
2020-06-29,Superior Brown,9.84
2020-06-30,Bakery,82.58
2020-06-30,Brown,25.740000000000002
2020-06-30,Patent,46.14
2020-06-30,Superior,100.97
2020-06-30,Superior Brown,9.89
2020-07-01,Bakery,142.10999999999999
2020-07-01,Brown,49.47
2020-07-01,Patent,94.35
2020-07-01,Superior,199.49
2020-07-01,Superior Brown,22.64
2020-07-02,Bakery,143.88
2020-07-02,Brown,48.510000000000005
2020-07-02,Patent,81.85
2020-07-02,Superior,172.13
2020-07-02,Superior Brown,19.18
2020-07-03,Bakery,114.53999999999999
2020-07-03,Brown,40.55
2020-07-03,Patent,66.49
2020-07-03,Superior,167.47
2020-07-03,Superior Brown,15.75
2020-07-04,Bakery,128.39
2020-07-04,Brown,38.61
2020-07-04,Patent,70.56
2020-07-04,Superior,166.12
2020-07-04,Superior Brown,19.54
2020-07-05,Bakery,128.78
2020-07-05,Brown,49.29
2020-07-05,Patent,77.97999999999999
2020-07-05,Superior,177.81
2020-07-05,Superior Brown,20.53
2020-07-06,Bakery,145.51
2020-07-06,Brown,47.56
2020-07-06,Patent,76.76
2020-07-06,Superior,194.17000000000002
2020-07-06,Superior Brown,19.83
2020-07-07,Bakery,136.77
2020-07-07,Brown,52.17
2020-07-07,Patent,81.49000000000001
2020-07-07,Superior,186.79999999999998
2020-07-07,Superior Brown,15.15
2020-07-08,Bakery,144.84
2020-07-08,Brown,51.53
2020-07-08,Patent,86.72
2020-07-08,Superior,184.69
2020-07-08,Superior Brown,18.5
2020-07-09,Bakery,144.01
2020-07-09,Brown,45.1
2020-07-09,Patent,89.7
2020-07-09,Superior,190.46
2020-07-09,Superior Brown,18.93
2020-07-10,Bakery,117.12
2020-07-10,Brown,42.260000000000005
2020-07-10,Patent,70.09
2020-07-10,Superior,142.72
2020-07-10,Superior Brown,14.29
2020-07-11,Bakery,120.25999999999999
2020-07-11,Brown,42.19
2020-07-11,Patent,67.99000000000001
2020-07-11,Superior,141.07
2020-07-11,Superior Brown,13.35
2020-07-12,Bakery,149.49
2020-07-12,Brown,47.97
2020-07-12,Patent,80.53
2020-07-12,Superior,165.77
2020-07-12,Superior Brown,15.78
2020-07-13,Bakery,139.14
2020-07-13,Brown,44.71
2020-07-13,Patent,80.66
2020-07-13,Superior,167.9
2020-07-13,Superior Brown,20.95
2020-07-14,Bakery,142.69
2020-07-14,Brown,49.56
2020-07-14,Patent,95.14
2020-07-14,Superior,186.02
2020-07-14,Superior Brown,18.9
2020-07-15,Bakery,146.98
2020-07-15,Brown,51.18
2020-07-15,Patent,89.02
2020-07-15,Superior,184.28
2020-07-15,Superior Brown,14.68
2020-07-16,Bakery,146.38
2020-07-16,Brown,42.68
2020-07-16,Patent,89.96
2020-07-16,Superior,170.79
2020-07-16,Superior Brown,15.03
2020-07-17,Bakery,116.1
2020-07-17,Brown,40.89
2020-07-17,Patent,59.75
2020-07-17,Superior,158.77
2020-07-17,Superior Brown,16.55
2020-07-18,Bakery,115.37
2020-07-18,Brown,41.67
2020-07-18,Patent,67.14
2020-07-18,Superior,163.37
2020-07-18,Superior Brown,13.65
2020-07-19,Bakery,154.54
2020-07-19,Brown,46.85
2020-07-19,Patent,82.53
2020-07-19,Superior,173.93
2020-07-19,Superior Brown,16.64
2020-07-20,Bakery,137.26
2020-07-20,Brown,44.3
2020-07-20,Patent,84.0
2020-07-20,Superior,180.96
2020-07-20,Superior Brown,16.42
2020-07-21,Bakery,132.69
2020-07-21,Brown,49.489999999999995
2020-07-21,Patent,73.4
2020-07-21,Superior,187.21
2020-07-21,Superior Brown,19.85
2020-07-22,Bakery,142.21
2020-07-22,Brown,50.5
2020-07-22,Patent,76.32
2020-07-22,Superior,172.08
2020-07-22,Superior Brown,18.03
2020-07-23,Bakery,146.41
2020-07-23,Brown,49.03
2020-07-23,Patent,76.83
2020-07-23,Superior,170.03
2020-07-23,Superior Brown,19.87
2020-07-24,Bakery,119.62
2020-07-24,Brown,35.92
2020-07-24,Patent,67.21000000000001
2020-07-24,Superior,146.92
2020-07-24,Superior Brown,16.5
2020-07-25,Bakery,124.43
2020-07-25,Brown,37.57
2020-07-25,Patent,68.22
2020-07-25,Superior,148.19
2020-07-25,Superior Brown,13.93
2020-07-26,Bakery,130.67000000000002
2020-07-26,Brown,44.47
2020-07-26,Patent,79.68
2020-07-26,Superior,179.17000000000002
2020-07-26,Superior Brown,13.66
2020-07-27,Bakery,154.19
2020-07-27,Brown,50.56
2020-07-27,Patent,88.15
2020-07-27,Superior,176.53
2020-07-27,Superior Brown,17.91
2020-07-28,Bakery,144.49
2020-07-28,Brown,43.010000000000005
2020-07-28,Patent,81.03
2020-07-28,Superior,170.03
2020-07-28,Superior Brown,18.75
2020-07-29,Bakery,135.1
2020-07-29,Brown,48.31
2020-07-29,Patent,87.45
2020-07-29,Superior,173.6
2020-07-29,Superior Brown,18.16
2020-07-30,Bakery,137.39
2020-07-30,Brown,46.97
2020-07-30,Patent,76.18
2020-07-30,Superior,181.03
2020-07-30,Superior Brown,13.16
2020-07-31,Bakery,104.5
2020-07-31,Brown,37.78
2020-07-31,Patent,58.400000000000006
2020-07-31,Superior,157.15
2020-07-31,Superior Brown,13.08
2020-08-01,Bakery,61.06
2020-08-01,Brown,21.55
2020-08-01,Patent,34.910000000000004
2020-08-01,Superior,79.48
2020-08-01,Superior Brown,9.56
2020-08-02,Bakery,79.16
2020-08-02,Brown,23.87
2020-08-02,Patent,41.120000000000005
2020-08-02,Superior,97.34
2020-08-02,Superior Brown,7.99
2020-08-03,Bakery,79.33
2020-08-03,Brown,23.990000000000002
2020-08-03,Patent,41.54
2020-08-03,Superior,100.78
2020-08-03,Superior Brown,10.03
2020-08-04,Bakery,80.93
2020-08-04,Brown,22.08
2020-08-04,Patent,36.58
2020-08-04,Superior,102.47
2020-08-04,Superior Brown,10.46
2020-08-05,Bakery,80.75999999999999
2020-08-05,Brown,22.39
2020-08-05,Patent,44.03
2020-08-05,Superior,96.45
2020-08-05,Superior Brown,10.34
2020-08-06,Bakery,74.96
2020-08-06,Brown,26.73
2020-08-06,Patent,43.97
2020-08-06,Superior,93.64
2020-08-06,Superior Brown,8.87
2020-08-07,Bakery,62.5
2020-08-07,Brown,20.61
2020-08-07,Patent,39.459999999999994
2020-08-07,Superior,79.21000000000001
2020-08-07,Superior Brown,7.82
2020-08-08,Bakery,66.14
2020-08-08,Brown,19.18
2020-08-08,Patent,34.54
2020-08-08,Superior,79.02
2020-08-08,Superior Brown,7.09
2020-08-09,Bakery,66.96000000000001
2020-08-09,Brown,24.32
2020-08-09,Patent,42.730000000000004
2020-08-09,Superior,93.00999999999999
2020-08-09,Superior Brown,9.26
2020-08-10,Bakery,75.54
2020-08-10,Brown,23.56
2020-08-10,Patent,49.67
2020-08-10,Superior,93.92999999999999
2020-08-10,Superior Brown,9.25
2020-08-11,Bakery,81.22
2020-08-11,Brown,24.25
2020-08-11,Patent,38.22
2020-08-11,Superior,97.82000000000001
2020-08-11,Superior Brown,9.45
2020-08-12,Bakery,74.34
2020-08-12,Brown,26.939999999999998
2020-08-12,Patent,39.19
2020-08-12,Superior,94.2
2020-08-12,Superior Brown,10.74
2020-08-13,Bakery,73.32
2020-08-13,Brown,25.700000000000003
2020-08-13,Patent,39.35
2020-08-13,Superior,101.98
2020-08-13,Superior Brown,9.28
2020-08-14,Bakery,56.03
2020-08-14,Brown,21.82
2020-08-14,Patent,34.3
2020-08-14,Superior,81.42
2020-08-14,Superior Brown,8.66
2020-08-15,Bakery,61.559999999999995
2020-08-15,Brown,19.5
2020-08-15,Patent,35.72
2020-08-15,Superior,78.14
2020-08-15,Superior Brown,6.91
2020-08-16,Bakery,74.94
2020-08-16,Brown,26.17
2020-08-16,Patent,43.269999999999996
2020-08-16,Superior,97.92
2020-08-16,Superior Brown,9.23
2020-08-17,Bakery,74.35
2020-08-17,Brown,24.25
2020-08-17,Patent,38.629999999999995
2020-08-17,Superior,95.25
2020-08-17,Superior Brown,8.95
2020-08-18,Bakery,74.44
2020-08-18,Brown,24.060000000000002
2020-08-18,Patent,35.68
2020-08-18,Superior,94.46
2020-08-18,Superior Brown,7.97
2020-08-19,Bakery,74.45
2020-08-19,Brown,23.630000000000003
2020-08-19,Patent,45.15
2020-08-19,Superior,91.33
2020-08-19,Superior Brown,9.37
2020-08-20,Bakery,76.5
2020-08-20,Brown,24.93
2020-08-20,Patent,38.709999999999994
2020-08-20,Superior,89.58
2020-08-20,Superior Brown,8.87
2020-08-21,Bakery,61.15
2020-08-21,Brown,18.8
2020-08-21,Patent,36.48
2020-08-21,Superior,74.78
2020-08-21,Superior Brown,7.57
2020-08-22,Bakery,62.78
2020-08-22,Brown,22.259999999999998
2020-08-22,Patent,33.93
2020-08-22,Superior,74.99000000000001
2020-08-22,Superior Brown,7.88
2020-08-23,Bakery,71.98
2020-08-23,Brown,21.79
2020-08-23,Patent,37.87
2020-08-23,Superior,89.76
2020-08-23,Superior Brown,10.3
2020-08-24,Bakery,73.48
2020-08-24,Brown,21.8
2020-08-24,Patent,37.160000000000004
2020-08-24,Superior,89.99
2020-08-24,Superior Brown,8.61
2020-08-25,Bakery,76.83
2020-08-25,Brown,24.38
2020-08-25,Patent,41.29
2020-08-25,Superior,91.64
2020-08-25,Superior Brown,8.39
2020-08-26,Bakery,72.39
2020-08-26,Brown,26.36
2020-08-26,Patent,39.17
2020-08-26,Superior,93.25999999999999
2020-08-26,Superior Brown,8.46
2020-08-27,Bakery,70.61
2020-08-27,Brown,23.13
2020-08-27,Patent,44.379999999999995
2020-08-27,Superior,84.62
2020-08-27,Superior Brown,7.51
2020-08-28,Bakery,57.86
2020-08-28,Brown,18.15
2020-08-28,Patent,36.86
2020-08-28,Superior,79.42
2020-08-28,Superior Brown,6.64
2020-08-29,Bakery,61.53
2020-08-29,Brown,16.990000000000002
2020-08-29,Patent,33.760000000000005
2020-08-29,Superior,72.92
2020-08-29,Superior Brown,7.05
2020-08-30,Bakery,80.22
2020-08-30,Brown,23.740000000000002
2020-08-30,Patent,44.410000000000004
2020-08-30,Superior,91.65
2020-08-30,Superior Brown,8.19
2020-08-31,Bakery,68.71
2020-08-31,Brown,24.22
2020-08-31,Patent,41.34
2020-08-31,Superior,91.65
2020-08-31,Superior Brown,8.61
2020-09-01,Bakery,71.92
2020-09-01,Brown,26.03
2020-09-01,Patent,41.3
2020-09-01,Superior,92.38
2020-09-01,Superior Brown,9.45
2020-09-02,Bakery,69.91
2020-09-02,Brown,25.549999999999997
2020-09-02,Patent,38.089999999999996
2020-09-02,Superior,88.73
2020-09-02,Superior Brown,8.81
2020-09-03,Bakery,68.21
2020-09-03,Brown,24.37
2020-09-03,Patent,41.6
2020-09-03,Superior,94.78999999999999
2020-09-03,Superior Brown,8.22
2020-09-04,Bakery,65.32
2020-09-04,Brown,19.9
2020-09-04,Patent,34.48
2020-09-04,Superior,79.6
2020-09-04,Superior Brown,6.09
2020-09-05,Bakery,59.29
2020-09-05,Brown,20.310000000000002
2020-09-05,Patent,33.03
2020-09-05,Superior,82.59
2020-09-05,Superior Brown,7.61
2020-09-06,Bakery,72.03
2020-09-06,Brown,23.84
2020-09-06,Patent,41.85
2020-09-06,Superior,88.16
2020-09-06,Superior Brown,10.15
2020-09-07,Bakery,66.97
2020-09-07,Brown,22.0
2020-09-07,Patent,35.47
2020-09-07,Superior,91.8
2020-09-07,Superior Brown,8.6
2020-09-08,Bakery,68.72
2020-09-08,Brown,25.36
2020-09-08,Patent,48.88
2020-09-08,Superior,88.26
2020-09-08,Superior Brown,8.69
2020-09-09,Bakery,73.55
2020-09-09,Brown,25.189999999999998
2020-09-09,Patent,38.84
2020-09-09,Superior,84.8
2020-09-09,Superior Brown,9.37
2020-09-10,Bakery,72.91
2020-09-10,Brown,23.740000000000002
2020-09-10,Patent,40.43
2020-09-10,Superior,84.79
2020-09-10,Superior Brown,8.28
2020-09-11,Bakery,58.72
2020-09-11,Brown,18.89
2020-09-11,Patent,33.93
2020-09-11,Superior,75.46000000000001
2020-09-11,Superior Brown,6.9
2020-09-12,Bakery,56.230000000000004
2020-09-12,Brown,18.16
2020-09-12,Patent,34.75
2020-09-12,Superior,77.26
2020-09-12,Superior Brown,7.97
2020-09-13,Bakery,61.99
2020-09-13,Brown,23.85
2020-09-13,Patent,37.55
2020-09-13,Superior,95.83
2020-09-13,Superior Brown,8.47
2020-09-14,Bakery,71.95
2020-09-14,Brown,23.15
2020-09-14,Patent,40.879999999999995
2020-09-14,Superior,95.18
2020-09-14,Superior Brown,8.03
2020-09-15,Bakery,71.62
2020-09-15,Brown,24.33
2020-09-15,Patent,43.97
2020-09-15,Superior,97.78999999999999
2020-09-15,Superior Brown,9.36
2020-09-16,Bakery,71.34
2020-09-16,Brown,23.89
2020-09-16,Patent,41.19
2020-09-16,Superior,83.14
2020-09-16,Superior Brown,9.42
2020-09-17,Bakery,67.32000000000001
2020-09-17,Brown,23.04
2020-09-17,Patent,37.75
2020-09-17,Superior,89.0
2020-09-17,Superior Brown,8.75
2020-09-18,Bakery,57.33
2020-09-18,Brown,20.630000000000003
2020-09-18,Patent,30.69
2020-09-18,Superior,79.03
2020-09-18,Superior Brown,7.3
2020-09-19,Bakery,57.15
2020-09-19,Brown,19.88
2020-09-19,Patent,33.42
2020-09-19,Superior,79.95
2020-09-19,Superior Brown,6.97
2020-09-20,Bakery,74.95
2020-09-20,Brown,22.64
2020-09-20,Patent,36.71
2020-09-20,Superior,97.57
2020-09-20,Superior Brown,8.8
2020-09-21,Bakery,71.34
2020-09-21,Brown,22.11
2020-09-21,Patent,39.61
2020-09-21,Superior,84.26
2020-09-21,Superior Brown,9.16
2020-09-22,Bakery,74.78
2020-09-22,Brown,24.63
2020-09-22,Patent,38.19
2020-09-22,Superior,95.72
2020-09-22,Superior Brown,9.76
2020-09-23,Bakery,75.49
2020-09-23,Brown,23.52
2020-09-23,Patent,36.589999999999996
2020-09-23,Superior,97.38
2020-09-23,Superior Brown,8.89
2020-09-24,Bakery,66.58
2020-09-24,Brown,23.33
2020-09-24,Patent,39.11
2020-09-24,Superior,91.91
2020-09-24,Superior Brown,8.83
2020-09-25,Bakery,59.43
2020-09-25,Brown,21.36
2020-09-25,Patent,34.099999999999994
2020-09-25,Superior,82.24000000000001
2020-09-25,Superior Brown,7.42
2020-09-26,Bakery,65.11
2020-09-26,Brown,20.71
2020-09-26,Patent,38.36
2020-09-26,Superior,78.54
2020-09-26,Superior Brown,6.84
2020-09-27,Bakery,72.78
2020-09-27,Brown,22.5
2020-09-27,Patent,38.57
2020-09-27,Superior,87.16
2020-09-27,Superior Brown,8.87
2020-09-28,Bakery,70.44
2020-09-28,Brown,23.59
2020-09-28,Patent,38.910000000000004
2020-09-28,Superior,89.73
2020-09-28,Superior Brown,8.39
2020-09-29,Bakery,66.74
2020-09-29,Brown,23.11
2020-09-29,Patent,43.480000000000004
2020-09-29,Superior,87.02000000000001
2020-09-29,Superior Brown,8.24
2020-09-30,Bakery,71.65
2020-09-30,Brown,19.36
2020-09-30,Patent,40.21
2020-09-30,Superior,94.53
2020-09-30,Superior Brown,8.22
2020-10-01,Bakery,74.12
2020-10-01,Brown,24.11
2020-10-01,Patent,40.67
2020-10-01,Superior,96.89
2020-10-01,Superior Brown,9.5
2020-10-02,Bakery,62.629999999999995
2020-10-02,Brown,22.14
2020-10-02,Patent,38.42
2020-10-02,Superior,72.85
2020-10-02,Superior Brown,7.02
2020-10-03,Bakery,60.81
2020-10-03,Brown,20.0
2020-10-03,Patent,33.870000000000005
2020-10-03,Superior,78.03999999999999
2020-10-03,Superior Brown,7.07
2020-10-04,Bakery,65.73
2020-10-04,Brown,24.17
2020-10-04,Patent,47.17
2020-10-04,Superior,89.41
2020-10-04,Superior Brown,7.67
2020-10-05,Bakery,62.14
2020-10-05,Brown,24.310000000000002
2020-10-05,Patent,42.57
2020-10-05,Superior,93.18
2020-10-05,Superior Brown,9.18
2020-10-06,Bakery,71.73
2020-10-06,Brown,21.57
2020-10-06,Patent,40.45
2020-10-06,Superior,87.45
2020-10-06,Superior Brown,7.98
2020-10-07,Bakery,70.8
2020-10-07,Brown,26.0
2020-10-07,Patent,41.9
2020-10-07,Superior,84.52
2020-10-07,Superior Brown,8.29
2020-10-08,Bakery,70.38
2020-10-08,Brown,27.21
2020-10-08,Patent,38.58
2020-10-08,Superior,97.17
2020-10-08,Superior Brown,9.4
2020-10-09,Bakery,60.26
2020-10-09,Brown,20.77
2020-10-09,Patent,31.939999999999998
2020-10-09,Superior,79.00999999999999
2020-10-09,Superior Brown,7.9
2020-10-10,Bakery,51.22
2020-10-10,Brown,19.009999999999998
2020-10-10,Patent,31.9
2020-10-10,Superior,74.51
2020-10-10,Superior Brown,7.71
2020-10-11,Bakery,69.64
2020-10-11,Brown,24.98
2020-10-11,Patent,39.1
2020-10-11,Superior,86.43
2020-10-11,Superior Brown,8.74
2020-10-12,Bakery,67.98
2020-10-12,Brown,25.689999999999998
2020-10-12,Patent,42.68
2020-10-12,Superior,93.92
2020-10-12,Superior Brown,7.9
2020-10-13,Bakery,72.37
2020-10-13,Brown,22.6
2020-10-13,Patent,37.94
2020-10-13,Superior,82.71000000000001
2020-10-13,Superior Brown,9.03
2020-10-14,Bakery,67.79
2020-10-14,Brown,24.759999999999998
2020-10-14,Patent,40.47
2020-10-14,Superior,89.94
2020-10-14,Superior Brown,8.52
2020-10-15,Bakery,72.31
2020-10-15,Brown,22.27
2020-10-15,Patent,43.75
2020-10-15,Superior,84.28
2020-10-15,Superior Brown,7.19
2020-10-16,Bakery,54.769999999999996
2020-10-16,Brown,18.700000000000003
2020-10-16,Patent,35.379999999999995
2020-10-16,Superior,75.55
2020-10-16,Superior Brown,7.5
2020-10-17,Bakery,59.06
2020-10-17,Brown,20.16
2020-10-17,Patent,35.33
2020-10-17,Superior,76.16
2020-10-17,Superior Brown,8.01
2020-10-18,Bakery,71.25999999999999
2020-10-18,Brown,23.310000000000002
2020-10-18,Patent,39.980000000000004
2020-10-18,Superior,95.02
2020-10-18,Superior Brown,8.72
2020-10-19,Bakery,72.19
2020-10-19,Brown,22.89
2020-10-19,Patent,43.760000000000005
2020-10-19,Superior,89.87
2020-10-19,Superior Brown,9.79
2020-10-20,Bakery,71.53
2020-10-20,Brown,24.549999999999997
2020-10-20,Patent,40.75
2020-10-20,Superior,81.88
2020-10-20,Superior Brown,8.88
2020-10-21,Bakery,64.3
2020-10-21,Brown,24.6
2020-10-21,Patent,41.81
2020-10-21,Superior,86.27
2020-10-21,Superior Brown,7.51
2020-10-22,Bakery,70.01
2020-10-22,Brown,23.009999999999998
2020-10-22,Patent,40.61
2020-10-22,Superior,89.36
2020-10-22,Superior Brown,9.79
2020-10-23,Bakery,63.4
2020-10-23,Brown,22.21
2020-10-23,Patent,34.57
2020-10-23,Superior,79.98
2020-10-23,Superior Brown,7.06
2020-10-24,Bakery,59.83
2020-10-24,Brown,13.45
2020-10-24,Patent,33.550000000000004
2020-10-24,Superior,74.08
2020-10-24,Superior Brown,9.23
2020-10-25,Bakery,73.0
2020-10-25,Brown,25.240000000000002
2020-10-25,Patent,43.22
2020-10-25,Superior,91.08
2020-10-25,Superior Brown,9.4
2020-10-26,Bakery,67.67
2020-10-26,Brown,22.36
2020-10-26,Patent,43.3
2020-10-26,Superior,92.87
2020-10-26,Superior Brown,9.64
2020-10-27,Bakery,71.46
2020-10-27,Brown,24.450000000000003
2020-10-27,Patent,46.66
2020-10-27,Superior,90.47
2020-10-27,Superior Brown,10.22
2020-10-28,Bakery,69.74000000000001
2020-10-28,Brown,25.6
2020-10-28,Patent,39.64
2020-10-28,Superior,97.93
2020-10-28,Superior Brown,10.53
2020-10-29,Bakery,69.66
2020-10-29,Brown,23.64
2020-10-29,Patent,37.07
2020-10-29,Superior,99.78
2020-10-29,Superior Brown,8.86
2020-10-30,Bakery,62.03
2020-10-30,Brown,20.58
2020-10-30,Patent,34.13
2020-10-30,Superior,70.84
2020-10-30,Superior Brown,6.49
2020-10-31,Bakery,59.839999999999996
2020-10-31,Brown,20.689999999999998
2020-10-31,Patent,35.230000000000004
2020-10-31,Superior,71.93
2020-10-31,Superior Brown,8.01
2020-11-01,Bakery,66.15
2020-11-01,Brown,22.5
2020-11-01,Patent,42.53
2020-11-01,Superior,95.3
2020-11-01,Superior Brown,8.23
2020-11-02,Bakery,79.41
2020-11-02,Brown,28.64
2020-11-02,Patent,41.28
2020-11-02,Superior,96.23
2020-11-02,Superior Brown,8.61
2020-11-03,Bakery,72.49000000000001
2020-11-03,Brown,26.42
2020-11-03,Patent,38.57
2020-11-03,Superior,93.77000000000001
2020-11-03,Superior Brown,8.8
2020-11-04,Bakery,65.69
2020-11-04,Brown,21.39
2020-11-04,Patent,37.25
2020-11-04,Superior,95.97
2020-11-04,Superior Brown,7.97
2020-11-05,Bakery,62.69
2020-11-05,Brown,26.26
2020-11-05,Patent,43.269999999999996
2020-11-05,Superior,92.22999999999999
2020-11-05,Superior Brown,9.4
2020-11-06,Bakery,56.870000000000005
2020-11-06,Brown,20.89
2020-11-06,Patent,35.019999999999996
2020-11-06,Superior,76.45
2020-11-06,Superior Brown,7.39
2020-11-07,Bakery,61.44
2020-11-07,Brown,20.14
2020-11-07,Patent,33.76
2020-11-07,Superior,80.15
2020-11-07,Superior Brown,7.29
2020-11-08,Bakery,73.54
2020-11-08,Brown,24.64
2020-11-08,Patent,43.56
2020-11-08,Superior,95.1
2020-11-08,Superior Brown,9.55
2020-11-09,Bakery,72.31
2020-11-09,Brown,24.73
2020-11-09,Patent,38.849999999999994
2020-11-09,Superior,88.28
2020-11-09,Superior Brown,10.29
2020-11-10,Bakery,76.38
2020-11-10,Brown,21.799999999999997
2020-11-10,Patent,41.16
2020-11-10,Superior,92.68
2020-11-10,Superior Brown,8.58
2020-11-11,Bakery,73.58
2020-11-11,Brown,23.12
2020-11-11,Patent,43.2
2020-11-11,Superior,95.89
2020-11-11,Superior Brown,8.99
2020-11-12,Bakery,67.59
2020-11-12,Brown,23.35
2020-11-12,Patent,40.82
2020-11-12,Superior,99.09
2020-11-12,Superior Brown,9.9
2020-11-13,Bakery,64.56
2020-11-13,Brown,20.880000000000003
2020-11-13,Patent,31.39
2020-11-13,Superior,74.91
2020-11-13,Superior Brown,9.26
2020-11-14,Bakery,61.910000000000004
2020-11-14,Brown,19.62
2020-11-14,Patent,36.1
2020-11-14,Superior,82.6
2020-11-14,Superior Brown,7.42
2020-11-15,Bakery,72.93
2020-11-15,Brown,23.87
2020-11-15,Patent,36.88
2020-11-15,Superior,87.39
2020-11-15,Superior Brown,8.73
2020-11-16,Bakery,68.67
2020-11-16,Brown,26.31
2020-11-16,Patent,44.46
2020-11-16,Superior,92.46000000000001
2020-11-16,Superior Brown,10.14
2020-11-17,Bakery,75.26
2020-11-17,Brown,26.55
2020-11-17,Patent,41.18
2020-11-17,Superior,102.77
2020-11-17,Superior Brown,9.16
2020-11-18,Bakery,76.11
2020-11-18,Brown,27.08
2020-11-18,Patent,44.91
2020-11-18,Superior,91.0
2020-11-18,Superior Brown,10.7
2020-11-19,Bakery,74.24000000000001
2020-11-19,Brown,27.34
2020-11-19,Patent,44.459999999999994
2020-11-19,Superior,98.9
2020-11-19,Superior Brown,9.81
2020-11-20,Bakery,68.23
2020-11-20,Brown,21.09
2020-11-20,Patent,35.489999999999995
2020-11-20,Superior,88.68
2020-11-20,Superior Brown,7.7
2020-11-21,Bakery,64.46
2020-11-21,Brown,22.43
2020-11-21,Patent,35.55
2020-11-21,Superior,91.06
2020-11-21,Superior Brown,8.09
2020-11-22,Bakery,84.12
2020-11-22,Brown,23.68
2020-11-22,Patent,45.980000000000004
