kpi_name,period,value,delta,driver,status,scenario_id
recipe_switch_count,2020-11-01 00:00:00,188.0,0.0,Scheduling,neutral,base
avg_run_length_days,2020-11-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2020-11-01 00:00:00,31.9,0.0,Risk model,positive,base
total_wheat_requirement_tons,2020-11-01 00:00:00,55326.83,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2020-11-01 00:00:00,881.9451,0.0,Market,neutral,base
import_dependency_pct,2020-11-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2020-11-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2020-11-01 00:00:00,0.096,0.0,Quality,neutral,base
waste_rate_vs_target,2020-11-01 00:00:00,-0.4,0.0,Gap to target,positive,base
energy_per_ton,2020-11-01 00:00:00,69.4325,0.0,Efficiency,neutral,base
water_per_ton,2020-11-01 00:00:00,0.7897,0.0,Conservation,neutral,base
vision_2030_compliance,2020-11-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2020-12-01 00:00:00,59282.95,7.1505,SKU forecast,positive,base
recipe_time_utilization_pct,2020-12-01 00:00:00,65.2367,1.3856,Time constraint,positive,base
capacity_violations_count,2020-12-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2020-12-01 00:00:00,894.3654,12.4203,Wheat price,neutral,base
waste_rate_pct,2020-12-01 00:00:00,1.8967,-0.2083,Recipe mix,positive,base
vision_2030_index,2020-12-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2020-12-01 00:00:00,3591982.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2020-12-01 00:00:00,59282.95,0.0,Flour demand,neutral,base
total_recipe_hours,2020-12-01 00:00:00,1508.05,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2020-12-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2020-12-01 00:00:00,0.981,0.0,Calendar,neutral,base
planned_recipe_hours,2020-12-01 00:00:00,1179.48,0.0,Schedule,neutral,base
available_mill_hours,2020-12-01 00:00:00,1808.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2020-12-01 00:00:00,628.52,0.0,Capacity balance,positive,base
avg_changeovers,2020-12-01 00:00:00,113.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2020-12-01 00:00:00,890.5701,0.0,Raw material,neutral,base
waste_impact_pct,2020-12-01 00:00:00,1.8967,0.0,Waste,positive,base
mill_utilization_pct,2020-12-01 00:00:00,65.2367,0.0,Utilization,positive,base
overload_hours,2020-12-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2020-12-01 00:00:00,195.0,0.0,Scheduling,neutral,base
avg_run_length_days,2020-12-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2020-12-01 00:00:00,32.6,0.0,Risk model,positive,base
total_wheat_requirement_tons,2020-12-01 00:00:00,59282.85,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2020-12-01 00:00:00,894.3654,0.0,Market,neutral,base
import_dependency_pct,2020-12-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2020-12-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2020-12-01 00:00:00,0.052,0.0,Quality,neutral,base
waste_rate_vs_target,2020-12-01 00:00:00,-0.6,0.0,Gap to target,positive,base
energy_per_ton,2020-12-01 00:00:00,70.7844,0.0,Efficiency,neutral,base
water_per_ton,2020-12-01 00:00:00,0.7919,0.0,Conservation,neutral,base
vision_2030_compliance,2020-12-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2021-01-01 00:00:00,61507.74,3.7528,SKU forecast,positive,base
recipe_time_utilization_pct,2021-01-01 00:00:00,63.6848,-1.552,Time constraint,positive,base
capacity_violations_count,2021-01-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2021-01-01 00:00:00,1110.6311,216.2656,Wheat price,neutral,base
waste_rate_pct,2021-01-01 00:00:00,2.229,0.3323,Recipe mix,positive,base
vision_2030_index,2021-01-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2021-01-01 00:00:00,3708849.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2021-01-01 00:00:00,61507.74,0.0,Flour demand,neutral,base
total_recipe_hours,2021-01-01 00:00:00,1564.13,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2021-01-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2021-01-01 00:00:00,1.0216,0.0,Calendar,neutral,base
planned_recipe_hours,2021-01-01 00:00:00,1109.07,0.0,Schedule,neutral,base
available_mill_hours,2021-01-01 00:00:00,1741.5,0.0,Capacity,neutral,base
slack_shortfall_hours,2021-01-01 00:00:00,632.43,0.0,Capacity balance,positive,base
avg_changeovers,2021-01-01 00:00:00,111.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2021-01-01 00:00:00,1088.4873,0.0,Raw material,neutral,base
waste_impact_pct,2021-01-01 00:00:00,2.229,0.0,Waste,positive,base
mill_utilization_pct,2021-01-01 00:00:00,63.6848,0.0,Utilization,positive,base
overload_hours,2021-01-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2021-01-01 00:00:00,190.0,0.0,Scheduling,neutral,base
avg_run_length_days,2021-01-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2021-01-01 00:00:00,31.8,0.0,Risk model,positive,base
total_wheat_requirement_tons,2021-01-01 00:00:00,61507.88,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2021-01-01 00:00:00,1110.6311,0.0,Market,neutral,base
import_dependency_pct,2021-01-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2021-01-01 00:00:00,40.2,0.0,Geopolitics,negative,base
yield_variability_index,2021-01-01 00:00:00,0.052,0.0,Quality,neutral,base
waste_rate_vs_target,2021-01-01 00:00:00,-0.27,0.0,Gap to target,positive,base
energy_per_ton,2021-01-01 00:00:00,68.544,0.0,Efficiency,neutral,base
water_per_ton,2021-01-01 00:00:00,0.7923,0.0,Conservation,neutral,base
vision_2030_compliance,2021-01-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2021-02-01 00:00:00,57977.01,-5.7403,SKU forecast,negative,base
recipe_time_utilization_pct,2021-02-01 00:00:00,64.7848,1.1001,Time constraint,positive,base
capacity_violations_count,2021-02-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2021-02-01 00:00:00,1121.3264,10.6954,Wheat price,neutral,base
waste_rate_pct,2021-02-01 00:00:00,2.0318,-0.1972,Recipe mix,positive,base
vision_2030_index,2021-02-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2021-02-01 00:00:00,3484156.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2021-02-01 00:00:00,57977.01,0.0,Flour demand,neutral,base
total_recipe_hours,2021-02-01 00:00:00,1474.62,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2021-02-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2021-02-01 00:00:00,1.0557,0.0,Calendar,neutral,base
planned_recipe_hours,2021-02-01 00:00:00,1050.81,0.0,Schedule,neutral,base
available_mill_hours,2021-02-01 00:00:00,1622.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2021-02-01 00:00:00,571.19,0.0,Capacity balance,positive,base
avg_changeovers,2021-02-01 00:00:00,103.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2021-02-01 00:00:00,1088.5967,0.0,Raw material,neutral,base
waste_impact_pct,2021-02-01 00:00:00,2.0318,0.0,Waste,positive,base
mill_utilization_pct,2021-02-01 00:00:00,64.7848,0.0,Utilization,positive,base
overload_hours,2021-02-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2021-02-01 00:00:00,176.0,0.0,Scheduling,neutral,base
avg_run_length_days,2021-02-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2021-02-01 00:00:00,32.4,0.0,Risk model,positive,base
total_wheat_requirement_tons,2021-02-01 00:00:00,57976.93,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2021-02-01 00:00:00,1121.3264,0.0,Market,neutral,base
import_dependency_pct,2021-02-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2021-02-01 00:00:00,40.2,0.0,Geopolitics,negative,base
yield_variability_index,2021-02-01 00:00:00,0.076,0.0,Quality,neutral,base
waste_rate_vs_target,2021-02-01 00:00:00,-0.47,0.0,Gap to target,positive,base
energy_per_ton,2021-02-01 00:00:00,70.0045,0.0,Efficiency,neutral,base
water_per_ton,2021-02-01 00:00:00,0.7902,0.0,Conservation,neutral,base
vision_2030_compliance,2021-02-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2021-03-01 00:00:00,65693.03,13.3088,SKU forecast,positive,base
recipe_time_utilization_pct,2021-03-01 00:00:00,65.648,0.8632,Time constraint,positive,base
capacity_violations_count,2021-03-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2021-03-01 00:00:00,1125.9604,4.634,Wheat price,neutral,base
waste_rate_pct,2021-03-01 00:00:00,2.022,-0.0098,Recipe mix,positive,base
vision_2030_index,2021-03-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2021-03-01 00:00:00,3956092.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2021-03-01 00:00:00,65693.03,0.0,Flour demand,neutral,base
total_recipe_hours,2021-03-01 00:00:00,1670.63,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2021-03-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2021-03-01 00:00:00,1.0765,0.0,Calendar,neutral,base
planned_recipe_hours,2021-03-01 00:00:00,1208.58,0.0,Schedule,neutral,base
available_mill_hours,2021-03-01 00:00:00,1841.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2021-03-01 00:00:00,632.42,0.0,Capacity balance,positive,base
avg_changeovers,2021-03-01 00:00:00,117.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2021-03-01 00:00:00,1088.4947,0.0,Raw material,neutral,base
waste_impact_pct,2021-03-01 00:00:00,2.022,0.0,Waste,positive,base
mill_utilization_pct,2021-03-01 00:00:00,65.648,0.0,Utilization,positive,base
overload_hours,2021-03-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2021-03-01 00:00:00,202.0,0.0,Scheduling,neutral,base
avg_run_length_days,2021-03-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2021-03-01 00:00:00,32.8,0.0,Risk model,positive,base
total_wheat_requirement_tons,2021-03-01 00:00:00,65693.0,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2021-03-01 00:00:00,1125.9604,0.0,Market,neutral,base
import_dependency_pct,2021-03-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2021-03-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2021-03-01 00:00:00,0.068,0.0,Quality,neutral,base
waste_rate_vs_target,2021-03-01 00:00:00,-0.48,0.0,Gap to target,positive,base
energy_per_ton,2021-03-01 00:00:00,69.108,0.0,Efficiency,neutral,base
water_per_ton,2021-03-01 00:00:00,0.7694,0.0,Conservation,neutral,base
vision_2030_compliance,2021-03-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2021-04-01 00:00:00,76442.93,16.3638,SKU forecast,positive,base
recipe_time_utilization_pct,2021-04-01 00:00:00,64.5086,-1.1395,Time constraint,positive,base
capacity_violations_count,2021-04-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2021-04-01 00:00:00,1153.3848,27.4243,Wheat price,neutral,base
waste_rate_pct,2021-04-01 00:00:00,1.9955,-0.0265,Recipe mix,positive,base
vision_2030_index,2021-04-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2021-04-01 00:00:00,4628622.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2021-04-01 00:00:00,76442.93,0.0,Flour demand,neutral,base
total_recipe_hours,2021-04-01 00:00:00,1938.31,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2021-04-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2021-04-01 00:00:00,1.3027,0.0,Calendar,neutral,base
planned_recipe_hours,2021-04-01 00:00:00,1112.45,0.0,Schedule,neutral,base
available_mill_hours,2021-04-01 00:00:00,1724.5,0.0,Capacity,neutral,base
slack_shortfall_hours,2021-04-01 00:00:00,612.05,0.0,Capacity balance,positive,base
avg_changeovers,2021-04-01 00:00:00,112.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2021-04-01 00:00:00,1087.1269,0.0,Raw material,neutral,base
waste_impact_pct,2021-04-01 00:00:00,1.9955,0.0,Waste,positive,base
mill_utilization_pct,2021-04-01 00:00:00,64.5086,0.0,Utilization,positive,base
overload_hours,2021-04-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2021-04-01 00:00:00,191.0,0.0,Scheduling,neutral,base
avg_run_length_days,2021-04-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2021-04-01 00:00:00,32.3,0.0,Risk model,positive,base
total_wheat_requirement_tons,2021-04-01 00:00:00,76443.0,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2021-04-01 00:00:00,1153.3848,0.0,Market,neutral,base
import_dependency_pct,2021-04-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2021-04-01 00:00:00,39.9,0.0,Geopolitics,negative,base
yield_variability_index,2021-04-01 00:00:00,0.099,0.0,Quality,neutral,base
waste_rate_vs_target,2021-04-01 00:00:00,-0.5,0.0,Gap to target,positive,base
energy_per_ton,2021-04-01 00:00:00,69.21,0.0,Efficiency,neutral,base
water_per_ton,2021-04-01 00:00:00,0.7983,0.0,Conservation,neutral,base
vision_2030_compliance,2021-04-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2021-05-01 00:00:00,73315.37,-4.0914,SKU forecast,negative,base
recipe_time_utilization_pct,2021-05-01 00:00:00,65.6326,1.1241,Time constraint,positive,base
capacity_violations_count,2021-05-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2021-05-01 00:00:00,1136.4504,-16.9344,Wheat price,neutral,base
waste_rate_pct,2021-05-01 00:00:00,2.121,0.1255,Recipe mix,positive,base
vision_2030_index,2021-05-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2021-05-01 00:00:00,4425373.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2021-05-01 00:00:00,73315.37,0.0,Flour demand,neutral,base
total_recipe_hours,2021-05-01 00:00:00,1861.2,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2021-05-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2021-05-01 00:00:00,1.2006,0.0,Calendar,neutral,base
planned_recipe_hours,2021-05-01 00:00:00,1207.64,0.0,Schedule,neutral,base
available_mill_hours,2021-05-01 00:00:00,1840.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2021-05-01 00:00:00,632.36,0.0,Capacity balance,positive,base
avg_changeovers,2021-05-01 00:00:00,116.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2021-05-01 00:00:00,1087.6099,0.0,Raw material,neutral,base
waste_impact_pct,2021-05-01 00:00:00,2.121,0.0,Waste,positive,base
mill_utilization_pct,2021-05-01 00:00:00,65.6326,0.0,Utilization,positive,base
overload_hours,2021-05-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2021-05-01 00:00:00,199.0,0.0,Scheduling,neutral,base
avg_run_length_days,2021-05-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2021-05-01 00:00:00,32.8,0.0,Risk model,positive,base
total_wheat_requirement_tons,2021-05-01 00:00:00,73315.55,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2021-05-01 00:00:00,1136.4504,0.0,Market,neutral,base
import_dependency_pct,2021-05-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2021-05-01 00:00:00,40.1,0.0,Geopolitics,negative,base
yield_variability_index,2021-05-01 00:00:00,0.103,0.0,Quality,neutral,base
waste_rate_vs_target,2021-05-01 00:00:00,-0.38,0.0,Gap to target,positive,base
energy_per_ton,2021-05-01 00:00:00,70.998,0.0,Efficiency,neutral,base
water_per_ton,2021-05-01 00:00:00,0.8094,0.0,Conservation,neutral,base
vision_2030_compliance,2021-05-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2021-06-01 00:00:00,60543.58,-17.4203,SKU forecast,negative,base
recipe_time_utilization_pct,2021-06-01 00:00:00,64.2407,-1.3919,Time constraint,positive,base
capacity_violations_count,2021-06-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2021-06-01 00:00:00,1109.0919,-27.3584,Wheat price,neutral,base
waste_rate_pct,2021-06-01 00:00:00,2.0008,-0.1202,Recipe mix,positive,base
vision_2030_index,2021-06-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2021-06-01 00:00:00,3659347.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2021-06-01 00:00:00,60543.58,0.0,Flour demand,neutral,base
total_recipe_hours,2021-06-01 00:00:00,1539.82,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2021-06-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2021-06-01 00:00:00,1.0217,0.0,Calendar,neutral,base
planned_recipe_hours,2021-06-01 00:00:00,1099.48,0.0,Schedule,neutral,base
available_mill_hours,2021-06-01 00:00:00,1711.5,0.0,Capacity,neutral,base
slack_shortfall_hours,2021-06-01 00:00:00,612.02,0.0,Capacity balance,positive,base
avg_changeovers,2021-06-01 00:00:00,110.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2021-06-01 00:00:00,1088.5208,0.0,Raw material,neutral,base
waste_impact_pct,2021-06-01 00:00:00,2.0008,0.0,Waste,positive,base
mill_utilization_pct,2021-06-01 00:00:00,64.2407,0.0,Utilization,positive,base
overload_hours,2021-06-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2021-06-01 00:00:00,188.0,0.0,Scheduling,neutral,base
avg_run_length_days,2021-06-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2021-06-01 00:00:00,32.1,0.0,Risk model,positive,base
total_wheat_requirement_tons,2021-06-01 00:00:00,60543.65,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2021-06-01 00:00:00,1109.0919,0.0,Market,neutral,base
import_dependency_pct,2021-06-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2021-06-01 00:00:00,40.2,0.0,Geopolitics,negative,base
yield_variability_index,2021-06-01 00:00:00,0.053,0.0,Quality,neutral,base
waste_rate_vs_target,2021-06-01 00:00:00,-0.5,0.0,Gap to target,positive,base
energy_per_ton,2021-06-01 00:00:00,69.045,0.0,Efficiency,neutral,base
water_per_ton,2021-06-01 00:00:00,0.7866,0.0,Conservation,neutral,base
vision_2030_compliance,2021-06-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2021-07-01 00:00:00,74796.96,23.5423,SKU forecast,positive,base
recipe_time_utilization_pct,2021-07-01 00:00:00,64.1784,-0.0623,Time constraint,positive,base
capacity_violations_count,2021-07-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2021-07-01 00:00:00,1116.7048,7.6129,Wheat price,neutral,base
waste_rate_pct,2021-07-01 00:00:00,2.2127,0.2119,Recipe mix,positive,base
vision_2030_index,2021-07-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2021-07-01 00:00:00,4525973.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2021-07-01 00:00:00,74796.96,0.0,Flour demand,neutral,base
total_recipe_hours,2021-07-01 00:00:00,1904.12,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2021-07-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2021-07-01 00:00:00,1.2258,0.0,Calendar,neutral,base
planned_recipe_hours,2021-07-01 00:00:00,1133.07,0.0,Schedule,neutral,base
available_mill_hours,2021-07-01 00:00:00,1765.5,0.0,Capacity,neutral,base
slack_shortfall_hours,2021-07-01 00:00:00,632.43,0.0,Capacity balance,positive,base
avg_changeovers,2021-07-01 00:00:00,113.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2021-07-01 00:00:00,1088.1237,0.0,Raw material,neutral,base
waste_impact_pct,2021-07-01 00:00:00,2.2127,0.0,Waste,positive,base
mill_utilization_pct,2021-07-01 00:00:00,64.1784,0.0,Utilization,positive,base
overload_hours,2021-07-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2021-07-01 00:00:00,194.0,0.0,Scheduling,neutral,base
avg_run_length_days,2021-07-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2021-07-01 00:00:00,32.1,0.0,Risk model,positive,base
total_wheat_requirement_tons,2021-07-01 00:00:00,74796.89,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2021-07-01 00:00:00,1116.7048,0.0,Market,neutral,base
import_dependency_pct,2021-07-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2021-07-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2021-07-01 00:00:00,0.081,0.0,Quality,neutral,base
waste_rate_vs_target,2021-07-01 00:00:00,-0.29,0.0,Gap to target,positive,base
