date,flour_type,required_tons,recipe_id,allocation_pct,notes,recipe_tons
2020-07-15,Bakery,146.98,R4,0.5,Alternative recipe,73.49
2020-07-16,Bakery,146.38,R2,0.5,Primary recipe,73.19
2020-07-16,Bakery,146.38,R4,0.5,Alternative recipe,73.19
2020-07-17,Bakery,116.1,R2,0.5,Primary recipe,58.05
2020-07-17,Bakery,116.1,R4,0.5,Alternative recipe,58.05
2020-07-18,Bakery,115.37,R2,0.5,Primary recipe,57.685
2020-07-18,Bakery,115.37,R4,0.5,Alternative recipe,57.685
2020-07-19,Bakery,154.54,R2,0.5,Primary recipe,77.27
2020-07-19,Bakery,154.54,R4,0.5,Alternative recipe,77.27
2020-07-20,Bakery,137.26,R2,0.5,Primary recipe,68.63
2020-07-20,Bakery,137.26,R4,0.5,Alternative recipe,68.63
2020-07-21,Bakery,132.69,R2,0.5,Primary recipe,66.345
2020-07-21,Bakery,132.69,R4,0.5,Alternative recipe,66.345
2020-07-22,Bakery,142.21,R2,0.5,Primary recipe,71.105
2020-07-22,Bakery,142.21,R4,0.5,Alternative recipe,71.105
2020-07-23,Bakery,146.41,R2,0.5,Primary recipe,73.205
2020-07-23,Bakery,146.41,R4,0.5,Alternative recipe,73.205
2020-07-24,Bakery,119.62,R2,0.5,Primary recipe,59.81
2020-07-24,Bakery,119.62,R4,0.5,Alternative recipe,59.81
2020-07-25,Bakery,124.43,R2,0.5,Primary recipe,62.215
2020-07-25,Bakery,124.43,R4,0.5,Alternative recipe,62.215
2020-07-26,Bakery,130.67000000000002,R2,0.5,Primary recipe,65.33500000000001
2020-07-26,Bakery,130.67000000000002,R4,0.5,Alternative recipe,65.33500000000001
2020-07-27,Bakery,154.19,R2,0.5,Primary recipe,77.095
2020-07-27,Bakery,154.19,R4,0.5,Alternative recipe,77.095
2020-07-28,Bakery,144.49,R2,0.5,Primary recipe,72.245
2020-07-28,Bakery,144.49,R4,0.5,Alternative recipe,72.245
2020-07-29,Bakery,135.1,R2,0.5,Primary recipe,67.55
2020-07-29,Bakery,135.1,R4,0.5,Alternative recipe,67.55
2020-07-30,Bakery,137.39,R2,0.5,Primary recipe,68.695
2020-07-30,Bakery,137.39,R4,0.5,Alternative recipe,68.695
2020-07-31,Bakery,104.5,R2,0.5,Primary recipe,52.25
2020-07-31,Bakery,104.5,R4,0.5,Alternative recipe,52.25
2020-08-01,Bakery,61.06,R2,0.5,Primary recipe,30.53
2020-08-01,Bakery,61.06,R4,0.5,Alternative recipe,30.53
2020-08-02,Bakery,79.16,R2,0.5,Primary recipe,39.58
2020-08-02,Bakery,79.16,R4,0.5,Alternative recipe,39.58
2020-08-03,Bakery,79.33,R2,0.5,Primary recipe,39.665
2020-08-03,Bakery,79.33,R4,0.5,Alternative recipe,39.665
2020-08-04,Bakery,80.93,R2,0.5,Primary recipe,40.465
2020-08-04,Bakery,80.93,R4,0.5,Alternative recipe,40.465
2020-08-05,Bakery,80.75999999999999,R2,0.5,Primary recipe,40.379999999999995
2020-08-05,Bakery,80.75999999999999,R4,0.5,Alternative recipe,40.379999999999995
2020-08-06,Bakery,74.96,R2,0.5,Primary recipe,37.48
2020-08-06,Bakery,74.96,R4,0.5,Alternative recipe,37.48
2020-08-07,Bakery,62.5,R2,0.5,Primary recipe,31.25
2020-08-07,Bakery,62.5,R4,0.5,Alternative recipe,31.25
2020-08-08,Bakery,66.14,R2,0.5,Primary recipe,33.07
2020-08-08,Bakery,66.14,R4,0.5,Alternative recipe,33.07
2020-08-09,Bakery,66.96000000000001,R2,0.5,Primary recipe,33.480000000000004
2020-08-09,Bakery,66.96000000000001,R4,0.5,Alternative recipe,33.480000000000004
2020-08-10,Bakery,75.54,R2,0.5,Primary recipe,37.77
2020-08-10,Bakery,75.54,R4,0.5,Alternative recipe,37.77
2020-08-11,Bakery,81.22,R2,0.5,Primary recipe,40.61
2020-08-11,Bakery,81.22,R4,0.5,Alternative recipe,40.61
2020-08-12,Bakery,74.34,R2,0.5,Primary recipe,37.17
2020-08-12,Bakery,74.34,R4,0.5,Alternative recipe,37.17
2020-08-13,Bakery,73.32,R2,0.5,Primary recipe,36.66
2020-08-13,Bakery,73.32,R4,0.5,Alternative recipe,36.66
2020-08-14,Bakery,56.03,R2,0.5,Primary recipe,28.015
2020-08-14,Bakery,56.03,R4,0.5,Alternative recipe,28.015
2020-08-15,Bakery,61.559999999999995,R2,0.5,Primary recipe,30.779999999999998
2020-08-15,Bakery,61.559999999999995,R4,0.5,Alternative recipe,30.779999999999998
2020-08-16,Bakery,74.94,R2,0.5,Primary recipe,37.47
2020-08-16,Bakery,74.94,R4,0.5,Alternative recipe,37.47
2020-08-17,Bakery,74.35,R2,0.5,Primary recipe,37.175
2020-08-17,Bakery,74.35,R4,0.5,Alternative recipe,37.175
2020-08-18,Bakery,74.44,R2,0.5,Primary recipe,37.22
2020-08-18,Bakery,74.44,R4,0.5,Alternative recipe,37.22
2020-08-19,Bakery,74.45,R2,0.5,Primary recipe,37.225
2020-08-19,Bakery,74.45,R4,0.5,Alternative recipe,37.225
2020-08-20,Bakery,76.5,R2,0.5,Primary recipe,38.25
2020-08-20,Bakery,76.5,R4,0.5,Alternative recipe,38.25
2020-08-21,Bakery,61.15,R2,0.5,Primary recipe,30.575
2020-08-21,Bakery,61.15,R4,0.5,Alternative recipe,30.575
2020-08-22,Bakery,62.78,R2,0.5,Primary recipe,31.39
2020-08-22,Bakery,62.78,R4,0.5,Alternative recipe,31.39
2020-08-23,Bakery,71.98,R2,0.5,Primary recipe,35.99
2020-08-23,Bakery,71.98,R4,0.5,Alternative recipe,35.99
2020-08-24,Bakery,73.48,R2,0.5,Primary recipe,36.74
2020-08-24,Bakery,73.48,R4,0.5,Alternative recipe,36.74
2020-08-25,Bakery,76.83,R2,0.5,Primary recipe,38.415
2020-08-25,Bakery,76.83,R4,0.5,Alternative recipe,38.415
2020-08-26,Bakery,72.39,R2,0.5,Primary recipe,36.195
2020-08-26,Bakery,72.39,R4,0.5,Alternative recipe,36.195
2020-08-27,Bakery,70.61,R2,0.5,Primary recipe,35.305
2020-08-27,Bakery,70.61,R4,0.5,Alternative recipe,35.305
2020-08-28,Bakery,57.86,R2,0.5,Primary recipe,28.93
2020-08-28,Bakery,57.86,R4,0.5,Alternative recipe,28.93
2020-08-29,Bakery,61.53,R2,0.5,Primary recipe,30.765
2020-08-29,Bakery,61.53,R4,0.5,Alternative recipe,30.765
2020-08-30,Bakery,80.22,R2,0.5,Primary recipe,40.11
2020-08-30,Bakery,80.22,R4,0.5,Alternative recipe,40.11
2020-08-31,Bakery,68.71,R2,0.5,Primary recipe,34.355
2020-08-31,Bakery,68.71,R4,0.5,Alternative recipe,34.355
2020-09-01,Bakery,71.92,R2,0.5,Primary recipe,35.96
2020-09-01,Bakery,71.92,R4,0.5,Alternative recipe,35.96
2020-09-02,Bakery,69.91,R2,0.5,Primary recipe,34.955
2020-09-02,Bakery,69.91,R4,0.5,Alternative recipe,34.955
2020-09-03,Bakery,68.21,R2,0.5,Primary recipe,34.105
2020-09-03,Bakery,68.21,R4,0.5,Alternative recipe,34.105
2020-09-04,Bakery,65.32,R2,0.5,Primary recipe,32.66
2020-09-04,Bakery,65.32,R4,0.5,Alternative recipe,32.66
2020-09-05,Bakery,59.29,R2,0.5,Primary recipe,29.645
2020-09-05,Bakery,59.29,R4,0.5,Alternative recipe,29.645
2020-09-06,Bakery,72.03,R2,0.5,Primary recipe,36.015
2020-09-06,Bakery,72.03,R4,0.5,Alternative recipe,36.015
2020-09-07,Bakery,66.97,R2,0.5,Primary recipe,33.485
2020-09-07,Bakery,66.97,R4,0.5,Alternative recipe,33.485
2020-09-08,Bakery,68.72,R2,0.5,Primary recipe,34.36
2020-09-08,Bakery,68.72,R4,0.5,Alternative recipe,34.36
2020-09-09,Bakery,73.55,R2,0.5,Primary recipe,36.775
2020-09-09,Bakery,73.55,R4,0.5,Alternative recipe,36.775
2020-09-10,Bakery,72.91,R2,0.5,Primary recipe,36.455
2020-09-10,Bakery,72.91,R4,0.5,Alternative recipe,36.455
2020-09-11,Bakery,58.72,R2,0.5,Primary recipe,29.36
2020-09-11,Bakery,58.72,R4,0.5,Alternative recipe,29.36
2020-09-12,Bakery,56.230000000000004,R2,0.5,Primary recipe,28.115000000000002
2020-09-12,Bakery,56.230000000000004,R4,0.5,Alternative recipe,28.115000000000002
2020-09-13,Bakery,61.99,R2,0.5,Primary recipe,30.995
2020-09-13,Bakery,61.99,R4,0.5,Alternative recipe,30.995
2020-09-14,Bakery,71.95,R2,0.5,Primary recipe,35.975
2020-09-14,Bakery,71.95,R4,0.5,Alternative recipe,35.975
2020-09-15,Bakery,71.62,R2,0.5,Primary recipe,35.81
2020-09-15,Bakery,71.62,R4,0.5,Alternative recipe,35.81
2020-09-16,Bakery,71.34,R2,0.5,Primary recipe,35.67
2020-09-16,Bakery,71.34,R4,0.5,Alternative recipe,35.67
2020-09-17,Bakery,67.32000000000001,R2,0.5,Primary recipe,33.660000000000004
2020-09-17,Bakery,67.32000000000001,R4,0.5,Alternative recipe,33.660000000000004
2020-09-18,Bakery,57.33,R2,0.5,Primary recipe,28.665
2020-09-18,Bakery,57.33,R4,0.5,Alternative recipe,28.665
2020-09-19,Bakery,57.15,R2,0.5,Primary recipe,28.575
2020-09-19,Bakery,57.15,R4,0.5,Alternative recipe,28.575
2020-09-20,Bakery,74.95,R2,0.5,Primary recipe,37.475
2020-09-20,Bakery,74.95,R4,0.5,Alternative recipe,37.475
2020-09-21,Bakery,71.34,R2,0.5,Primary recipe,35.67
2020-09-21,Bakery,71.34,R4,0.5,Alternative recipe,35.67
2020-09-22,Bakery,74.78,R2,0.5,Primary recipe,37.39
2020-09-22,Bakery,74.78,R4,0.5,Alternative recipe,37.39
2020-09-23,Bakery,75.49,R2,0.5,Primary recipe,37.745
2020-09-23,Bakery,75.49,R4,0.5,Alternative recipe,37.745
2020-09-24,Bakery,66.58,R2,0.5,Primary recipe,33.29
2020-09-24,Bakery,66.58,R4,0.5,Alternative recipe,33.29
2020-09-25,Bakery,59.43,R2,0.5,Primary recipe,29.715
2020-09-25,Bakery,59.43,R4,0.5,Alternative recipe,29.715
2020-09-26,Bakery,65.11,R2,0.5,Primary recipe,32.555
2020-09-26,Bakery,65.11,R4,0.5,Alternative recipe,32.555
2020-09-27,Bakery,72.78,R2,0.5,Primary recipe,36.39
2020-09-27,Bakery,72.78,R4,0.5,Alternative recipe,36.39
2020-09-28,Bakery,70.44,R2,0.5,Primary recipe,35.22
2020-09-28,Bakery,70.44,R4,0.5,Alternative recipe,35.22
2020-09-29,Bakery,66.74,R2,0.5,Primary recipe,33.37
2020-09-29,Bakery,66.74,R4,0.5,Alternative recipe,33.37
2020-09-30,Bakery,71.65,R2,0.5,Primary recipe,35.825
2020-09-30,Bakery,71.65,R4,0.5,Alternative recipe,35.825
2020-10-01,Bakery,74.12,R2,0.5,Primary recipe,37.06
2020-10-01,Bakery,74.12,R4,0.5,Alternative recipe,37.06
2020-10-02,Bakery,62.629999999999995,R2,0.5,Primary recipe,31.314999999999998
2020-10-02,Bakery,62.629999999999995,R4,0.5,Alternative recipe,31.314999999999998
2020-10-03,Bakery,60.81,R2,0.5,Primary recipe,30.405
2020-10-03,Bakery,60.81,R4,0.5,Alternative recipe,30.405
2020-10-04,Bakery,65.73,R2,0.5,Primary recipe,32.865
2020-10-04,Bakery,65.73,R4,0.5,Alternative recipe,32.865
2020-10-05,Bakery,62.14,R2,0.5,Primary recipe,31.07
2020-10-05,Bakery,62.14,R4,0.5,Alternative recipe,31.07
2020-10-06,Bakery,71.73,R2,0.5,Primary recipe,35.865
2020-10-06,Bakery,71.73,R4,0.5,Alternative recipe,35.865
2020-10-07,Bakery,70.8,R2,0.5,Primary recipe,35.4
2020-10-07,Bakery,70.8,R4,0.5,Alternative recipe,35.4
2020-10-08,Bakery,70.38,R2,0.5,Primary recipe,35.19
2020-10-08,Bakery,70.38,R4,0.5,Alternative recipe,35.19
2020-10-09,Bakery,60.26,R2,0.5,Primary recipe,30.13
2020-10-09,Bakery,60.26,R4,0.5,Alternative recipe,30.13
2020-10-10,Bakery,51.22,R2,0.5,Primary recipe,25.61
2020-10-10,Bakery,51.22,R4,0.5,Alternative recipe,25.61
2020-10-11,Bakery,69.64,R2,0.5,Primary recipe,34.82
2020-10-11,Bakery,69.64,R4,0.5,Alternative recipe,34.82
2020-10-12,Bakery,67.98,R2,0.5,Primary recipe,33.99
2020-10-12,Bakery,67.98,R4,0.5,Alternative recipe,33.99
2020-10-13,Bakery,72.37,R2,0.5,Primary recipe,36.185
2020-10-13,Bakery,72.37,R4,0.5,Alternative recipe,36.185
2020-10-14,Bakery,67.79,R2,0.5,Primary recipe,33.895
2020-10-14,Bakery,67.79,R4,0.5,Alternative recipe,33.895
2020-10-15,Bakery,72.31,R2,0.5,Primary recipe,36.155
2020-10-15,Bakery,72.31,R4,0.5,Alternative recipe,36.155
2020-10-16,Bakery,54.769999999999996,R2,0.5,Primary recipe,27.384999999999998
2020-10-16,Bakery,54.769999999999996,R4,0.5,Alternative recipe,27.384999999999998
2020-10-17,Bakery,59.06,R2,0.5,Primary recipe,29.53
2020-10-17,Bakery,59.06,R4,0.5,Alternative recipe,29.53
2020-10-18,Bakery,71.25999999999999,R2,0.5,Primary recipe,35.629999999999995
2020-10-18,Bakery,71.25999999999999,R4,0.5,Alternative recipe,35.629999999999995
2020-10-19,Bakery,72.19,R2,0.5,Primary recipe,36.095
2020-10-19,Bakery,72.19,R4,0.5,Alternative recipe,36.095
2020-10-20,Bakery,71.53,R2,0.5,Primary recipe,35.765
2020-10-20,Bakery,71.53,R4,0.5,Alternative recipe,35.765
2020-10-21,Bakery,64.3,R2,0.5,Primary recipe,32.15
2020-10-21,Bakery,64.3,R4,0.5,Alternative recipe,32.15
2020-10-22,Bakery,70.01,R2,0.5,Primary recipe,35.005
2020-10-22,Bakery,70.01,R4,0.5,Alternative recipe,35.005
2020-10-23,Bakery,63.4,R2,0.5,Primary recipe,31.7
2020-10-23,Bakery,63.4,R4,0.5,Alternative recipe,31.7
2020-10-24,Bakery,59.83,R2,0.5,Primary recipe,29.915
2020-10-24,Bakery,59.83,R4,0.5,Alternative recipe,29.915
2020-10-25,Bakery,73.0,R2,0.5,Primary recipe,36.5
2020-10-25,Bakery,73.0,R4,0.5,Alternative recipe,36.5
2020-10-26,Bakery,67.67,R2,0.5,Primary recipe,33.835
2020-10-26,Bakery,67.67,R4,0.5,Alternative recipe,33.835
2020-10-27,Bakery,71.46,R2,0.5,Primary recipe,35.73
2020-10-27,Bakery,71.46,R4,0.5,Alternative recipe,35.73
2020-10-28,Bakery,69.74000000000001,R2,0.5,Primary recipe,34.870000000000005
2020-10-28,Bakery,69.74000000000001,R4,0.5,Alternative recipe,34.870000000000005
2020-10-29,Bakery,69.66,R2,0.5,Primary recipe,34.83
2020-10-29,Bakery,69.66,R4,0.5,Alternative recipe,34.83
2020-10-30,Bakery,62.03,R2,0.5,Primary recipe,31.015
2020-10-30,Bakery,62.03,R4,0.5,Alternative recipe,31.015
2020-10-31,Bakery,59.839999999999996,R2,0.5,Primary recipe,29.919999999999998
2020-10-31,Bakery,59.839999999999996,R4,0.5,Alternative recipe,29.919999999999998
2020-11-01,Bakery,66.15,R2,0.5,Primary recipe,33.075
2020-11-01,Bakery,66.15,R4,0.5,Alternative recipe,33.075
2020-11-02,Bakery,79.41,R2,0.5,Primary recipe,39.705
2020-11-02,Bakery,79.41,R4,0.5,Alternative recipe,39.705
2020-11-03,Bakery,72.49000000000001,R2,0.5,Primary recipe,36.245000000000005
2020-11-03,Bakery,72.49000000000001,R4,0.5,Alternative recipe,36.245000000000005
2020-11-04,Bakery,65.69,R2,0.5,Primary recipe,32.845
2020-11-04,Bakery,65.69,R4,0.5,Alternative recipe,32.845
2020-11-05,Bakery,62.69,R2,0.5,Primary recipe,31.345
2020-11-05,Bakery,62.69,R4,0.5,Alternative recipe,31.345
2020-11-06,Bakery,56.870000000000005,R2,0.5,Primary recipe,28.435000000000002
2020-11-06,Bakery,56.870000000000005,R4,0.5,Alternative recipe,28.435000000000002
2020-11-07,Bakery,61.44,R2,0.5,Primary recipe,30.72
2020-11-07,Bakery,61.44,R4,0.5,Alternative recipe,30.72
2020-11-08,Bakery,73.54,R2,0.5,Primary recipe,36.77
2020-11-08,Bakery,73.54,R4,0.5,Alternative recipe,36.77
2020-11-09,Bakery,72.31,R2,0.5,Primary recipe,36.155
2020-11-09,Bakery,72.31,R4,0.5,Alternative recipe,36.155
2020-11-10,Bakery,76.38,R2,0.5,Primary recipe,38.19
2020-11-10,Bakery,76.38,R4,0.5,Alternative recipe,38.19
2020-11-11,Bakery,73.58,R2,0.5,Primary recipe,36.79
2020-11-11,Bakery,73.58,R4,0.5,Alternative recipe,36.79
2020-11-12,Bakery,67.59,R2,0.5,Primary recipe,33.795
2020-11-12,Bakery,67.59,R4,0.5,Alternative recipe,33.795
2020-11-13,Bakery,64.56,R2,0.5,Primary recipe,32.28
2020-11-13,Bakery,64.56,R4,0.5,Alternative recipe,32.28
2020-11-14,Bakery,61.910000000000004,R2,0.5,Primary recipe,30.955000000000002
2020-11-14,Bakery,61.910000000000004,R4,0.5,Alternative recipe,30.955000000000002
2020-11-15,Bakery,72.93,R2,0.5,Primary recipe,36.465
2020-11-15,Bakery,72.93,R4,0.5,Alternative recipe,36.465
2020-11-16,Bakery,68.67,R2,0.5,Primary recipe,34.335
2020-11-16,Bakery,68.67,R4,0.5,Alternative recipe,34.335
2020-11-17,Bakery,75.26,R2,0.5,Primary recipe,37.63
2020-11-17,Bakery,75.26,R4,0.5,Alternative recipe,37.63
2020-11-18,Bakery,76.11,R2,0.5,Primary recipe,38.055
2020-11-18,Bakery,76.11,R4,0.5,Alternative recipe,38.055
2020-11-19,Bakery,74.24000000000001,R2,0.5,Primary recipe,37.120000000000005
2020-11-19,Bakery,74.24000000000001,R4,0.5,Alternative recipe,37.120000000000005
2020-11-20,Bakery,68.23,R2,0.5,Primary recipe,34.115
2020-11-20,Bakery,68.23,R4,0.5,Alternative recipe,34.115
2020-11-21,Bakery,64.46,R2,0.5,Primary recipe,32.23
2020-11-21,Bakery,64.46,R4,0.5,Alternative recipe,32.23
2020-11-22,Bakery,84.12,R2,0.5,Primary recipe,42.06
2020-11-22,Bakery,84.12,R4,0.5,Alternative recipe,42.06
2020-11-23,Bakery,78.22999999999999,R2,0.5,Primary recipe,39.114999999999995
2020-11-23,Bakery,78.22999999999999,R4,0.5,Alternative recipe,39.114999999999995
2020-11-24,Bakery,76.55,R2,0.5,Primary recipe,38.275
2020-11-24,Bakery,76.55,R4,0.5,Alternative recipe,38.275
2020-11-25,Bakery,71.71,R2,0.5,Primary recipe,35.855
2020-11-25,Bakery,71.71,R4,0.5,Alternative recipe,35.855
2020-11-26,Bakery,79.82,R2,0.5,Primary recipe,39.91
2020-11-26,Bakery,79.82,R4,0.5,Alternative recipe,39.91
2020-11-27,Bakery,62.57,R2,0.5,Primary recipe,31.285
2020-11-27,Bakery,62.57,R4,0.5,Alternative recipe,31.285
2020-11-28,Bakery,65.31,R2,0.5,Primary recipe,32.655
2020-11-28,Bakery,65.31,R4,0.5,Alternative recipe,32.655
2020-11-29,Bakery,70.21,R2,0.5,Primary recipe,35.105
2020-11-29,Bakery,70.21,R4,0.5,Alternative recipe,35.105
2020-11-30,Bakery,83.67,R2,0.5,Primary recipe,41.835
2020-11-30,Bakery,83.67,R4,0.5,Alternative recipe,41.835
2020-12-01,Bakery,79.88,R2,0.5,Primary recipe,39.94
2020-12-01,Bakery,79.88,R4,0.5,Alternative recipe,39.94
2020-12-02,Bakery,80.18,R2,0.5,Primary recipe,40.09
2020-12-02,Bakery,80.18,R4,0.5,Alternative recipe,40.09
2020-12-03,Bakery,79.64,R2,0.5,Primary recipe,39.82
2020-12-03,Bakery,79.64,R4,0.5,Alternative recipe,39.82
2020-12-04,Bakery,66.18,R2,0.5,Primary recipe,33.09
2020-12-04,Bakery,66.18,R4,0.5,Alternative recipe,33.09
2020-12-05,Bakery,63.739999999999995,R2,0.5,Primary recipe,31.869999999999997
2020-12-05,Bakery,63.739999999999995,R4,0.5,Alternative recipe,31.869999999999997
2020-12-06,Bakery,76.17,R2,0.5,Primary recipe,38.085
2020-12-06,Bakery,76.17,R4,0.5,Alternative recipe,38.085
2020-12-07,Bakery,82.46,R2,0.5,Primary recipe,41.23
2020-12-07,Bakery,82.46,R4,0.5,Alternative recipe,41.23
2020-12-08,Bakery,77.11,R2,0.5,Primary recipe,38.555
2020-12-08,Bakery,77.11,R4,0.5,Alternative recipe,38.555
2020-12-09,Bakery,67.88,R2,0.5,Primary recipe,33.94
2020-12-09,Bakery,67.88,R4,0.5,Alternative recipe,33.94
2020-12-10,Bakery,79.29,R2,0.5,Primary recipe,39.645
2020-12-10,Bakery,79.29,R4,0.5,Alternative recipe,39.645
2020-12-11,Bakery,73.96000000000001,R2,0.5,Primary recipe,36.980000000000004
2020-12-11,Bakery,73.96000000000001,R4,0.5,Alternative recipe,36.980000000000004
2020-12-12,Bakery,59.480000000000004,R2,0.5,Primary recipe,29.740000000000002
2020-12-12,Bakery,59.480000000000004,R4,0.5,Alternative recipe,29.740000000000002
2020-12-13,Bakery,80.9,R2,0.5,Primary recipe,40.45
2020-12-13,Bakery,80.9,R4,0.5,Alternative recipe,40.45
2020-12-14,Bakery,73.39,R2,0.5,Primary recipe,36.695
2020-12-14,Bakery,73.39,R4,0.5,Alternative recipe,36.695
2020-12-15,Bakery,74.53,R2,0.5,Primary recipe,37.265
2020-12-15,Bakery,74.53,R4,0.5,Alternative recipe,37.265
2020-12-16,Bakery,80.61,R2,0.5,Primary recipe,40.305
2020-12-16,Bakery,80.61,R4,0.5,Alternative recipe,40.305
2020-12-17,Bakery,74.08,R2,0.5,Primary recipe,37.04
2020-12-17,Bakery,74.08,R4,0.5,Alternative recipe,37.04
2020-12-18,Bakery,74.77,R2,0.5,Primary recipe,37.385
2020-12-18,Bakery,74.77,R4,0.5,Alternative recipe,37.385
2020-12-19,Bakery,67.62,R2,0.5,Primary recipe,33.81
2020-12-19,Bakery,67.62,R4,0.5,Alternative recipe,33.81
2020-12-20,Bakery,86.67,R2,0.5,Primary recipe,43.335
2020-12-20,Bakery,86.67,R4,0.5,Alternative recipe,43.335
2020-12-21,Bakery,83.05,R2,0.5,Primary recipe,41.525
2020-12-21,Bakery,83.05,R4,0.5,Alternative recipe,41.525
2020-12-22,Bakery,80.57000000000001,R2,0.5,Primary recipe,40.285000000000004
2020-12-22,Bakery,80.57000000000001,R4,0.5,Alternative recipe,40.285000000000004
2020-12-23,Bakery,74.68,R2,0.5,Primary recipe,37.34
2020-12-23,Bakery,74.68,R4,0.5,Alternative recipe,37.34
2020-12-24,Bakery,88.4,R2,0.5,Primary recipe,44.2
2020-12-24,Bakery,88.4,R4,0.5,Alternative recipe,44.2
2020-12-25,Bakery,69.51,R2,0.5,Primary recipe,34.755
2020-12-25,Bakery,69.51,R4,0.5,Alternative recipe,34.755
2020-12-26,Bakery,71.63,R2,0.5,Primary recipe,35.815
2020-12-26,Bakery,71.63,R4,0.5,Alternative recipe,35.815
2020-12-27,Bakery,88.15,R2,0.5,Primary recipe,44.075
2020-12-27,Bakery,88.15,R4,0.5,Alternative recipe,44.075
2020-12-28,Bakery,83.95,R2,0.5,Primary recipe,41.975
2020-12-28,Bakery,83.95,R4,0.5,Alternative recipe,41.975
2020-12-29,Bakery,89.39,R2,0.5,Primary recipe,44.695
2020-12-29,Bakery,89.39,R4,0.5,Alternative recipe,44.695
2020-12-30,Bakery,84.27000000000001,R2,0.5,Primary recipe,42.135000000000005
2020-12-30,Bakery,84.27000000000001,R4,0.5,Alternative recipe,42.135000000000005
2020-12-31,Bakery,85.76,R2,0.5,Primary recipe,42.88
2020-12-31,Bakery,85.76,R4,0.5,Alternative recipe,42.88
2021-01-01,Bakery,77.94,R2,0.5,Primary recipe,38.97
2021-01-01,Bakery,77.94,R4,0.5,Alternative recipe,38.97
2021-01-02,Bakery,80.39,R2,0.5,Primary recipe,40.195
2021-01-02,Bakery,80.39,R4,0.5,Alternative recipe,40.195
2021-01-03,Bakery,79.8,R2,0.5,Primary recipe,39.9
2021-01-03,Bakery,79.8,R4,0.5,Alternative recipe,39.9
2021-01-04,Bakery,85.87,R2,0.5,Primary recipe,42.935
2021-01-04,Bakery,85.87,R4,0.5,Alternative recipe,42.935
2021-01-05,Bakery,87.14,R2,0.5,Primary recipe,43.57
2021-01-05,Bakery,87.14,R4,0.5,Alternative recipe,43.57
2021-01-06,Bakery,79.32,R2,0.5,Primary recipe,39.66
2021-01-06,Bakery,79.32,R4,0.5,Alternative recipe,39.66
2021-01-07,Bakery,84.47,R2,0.5,Primary recipe,42.235
2021-01-07,Bakery,84.47,R4,0.5,Alternative recipe,42.235
2021-01-08,Bakery,74.81,R2,0.5,Primary recipe,37.405
2021-01-08,Bakery,74.81,R4,0.5,Alternative recipe,37.405
2021-01-09,Bakery,70.35,R2,0.5,Primary recipe,35.175
2021-01-09,Bakery,70.35,R4,0.5,Alternative recipe,35.175
2021-01-10,Bakery,83.57,R2,0.5,Primary recipe,41.785
2021-01-10,Bakery,83.57,R4,0.5,Alternative recipe,41.785
2021-01-11,Bakery,85.0,R2,0.5,Primary recipe,42.5
2021-01-11,Bakery,85.0,R4,0.5,Alternative recipe,42.5
2021-01-12,Bakery,81.61,R2,0.5,Primary recipe,40.805
2021-01-12,Bakery,81.61,R4,0.5,Alternative recipe,40.805
2021-01-13,Bakery,85.57,R2,0.5,Primary recipe,42.785
2021-01-13,Bakery,85.57,R4,0.5,Alternative recipe,42.785
2021-01-14,Bakery,84.44,R2,0.5,Primary recipe,42.22
2021-01-14,Bakery,84.44,R4,0.5,Alternative recipe,42.22
2021-01-15,Bakery,64.39,R2,0.5,Primary recipe,32.195
2021-01-15,Bakery,64.39,R4,0.5,Alternative recipe,32.195
2021-01-16,Bakery,68.63,R2,0.5,Primary recipe,34.315
2021-01-16,Bakery,68.63,R4,0.5,Alternative recipe,34.315
2021-01-17,Bakery,91.98,R2,0.5,Primary recipe,45.99
2021-01-17,Bakery,91.98,R4,0.5,Alternative recipe,45.99
2021-01-18,Bakery,83.69,R2,0.5,Primary recipe,41.845
2021-01-18,Bakery,83.69,R4,0.5,Alternative recipe,41.845
2021-01-19,Bakery,83.42,R2,0.5,Primary recipe,41.71
2021-01-19,Bakery,83.42,R4,0.5,Alternative recipe,41.71
2021-01-20,Bakery,83.21000000000001,R2,0.5,Primary recipe,41.605000000000004
2021-01-20,Bakery,83.21000000000001,R4,0.5,Alternative recipe,41.605000000000004
2021-01-21,Bakery,86.17,R2,0.5,Primary recipe,43.085
2021-01-21,Bakery,86.17,R4,0.5,Alternative recipe,43.085
2021-01-22,Bakery,78.26,R2,0.5,Primary recipe,39.13
2021-01-22,Bakery,78.26,R4,0.5,Alternative recipe,39.13
2021-01-23,Bakery,75.01,R2,0.5,Primary recipe,37.505
2021-01-23,Bakery,75.01,R4,0.5,Alternative recipe,37.505
2021-01-24,Bakery,91.5,R2,0.5,Primary recipe,45.75
2021-01-24,Bakery,91.5,R4,0.5,Alternative recipe,45.75
2021-01-25,Bakery,86.71000000000001,R2,0.5,Primary recipe,43.355000000000004
2021-01-25,Bakery,86.71000000000001,R4,0.5,Alternative recipe,43.355000000000004
2021-01-26,Bakery,82.64,R2,0.5,Primary recipe,41.32
